Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 TUMANOWICZ Witold Sławomir;2 PEJO Bartłomiej Artur;3 OSADCZY Włodzimierz;4 WIŚLIŃSKA Natalia Anna;5 CHOJNACKA Magdalena;6 TYLUS Małgorzata Aneta;7 MARCINIUK Agnieszka Monika;8 MEKLER Rafał;9 JANULEWICZ Paweł Rafał;10 KASPRZAK Krzysztof Grzegorz;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 BUJAK Zbigniew;2 PAWŁOWSKA Monika Jolanta;3 KITLIŃSKI Tomasz;4 IWUŁA Barbara Małgorzata;5 PIETRASIEWICZ Szymon Eliasz;6 BRYZEK Paulina Anna;7 WIŚNIEWSKI Krzysztof Łukasz;8 JASEK-KOSOBUCKA Justyna;9 GRZEGORCZYK Paweł Marian;10 WALASEK Marcin;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 HETMAN Krzysztof Andrzej;2 MUCHA Joanna;3 HAIDAR Riad;4 MAZUR Artur;5 LISOWSKA Bożena Grażyna;6 KARPIŃSKI Włodzimierz Witold;7 ŻMIJAN Stanisław;8 ĆWIK Sławomir;9 SZMIDT Anna;10 WRÓBLEWSKA Kornelia Konstancja;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 KRUK Elżbieta Małgorzata;2 MAZUREK Beata;3 SOLIS Tomasz Piotr;4 BARSZCZEWSKA Barbara Aldona;5 SZULOWSKI Krzysztof;6 ZAWIŚLAK Sławomir;7 STANISŁAWEK Andrzej Józef;8 REWERA Witold;9 SZAŁACHWIEJ Ewa;10 DUSZEK Marcin Kamil;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 DŁUGOSZ Magdalena Anna;2 ROCZON Mateusz Maciej;3 ZABRATAŃSKA Katarzyna Edyta;4 KACZYŃSKI Gabriel Jan;5 REBEJKO Jolanta;6 LEWANDOWSKI Marian;7 TABOR Magdalena Aleksandra;8 WARZOCHA Tomasz Piotr;9 ZELENT Magdalena;10 FURMANIAK Szymon;Razem;Lista nr 6 - KWW KUKIZ'15;1 SACHAJKO Jarosław;2 GOGÓŁKA Robert Mirosław;3 BERECKA Barbara;4 KUNC Joanna;5 MARKIEWICZ Jarosław Szczepan;6 WSZELAKA Małgorzata Anna;7 WIELICZKO Mariusz;8 KOZIOŁ Zdzisława Konstancja;9 ORDECKI Piotr;10 WILBIK Marek;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 WOCH Marek Marian;2 FUTERA Joanna Monika;3 MAZUR Agnieszka Monika;4 SOWA Justyna;5 SZWAJEWSKA Małgorzata Anna;6 ZIĘTEK Maria;7 PIETROSIŃSKI Marcin Jakub;8 IWANIAK Paweł;9 ZIELIŃSKI Piotr;10 POPIELEC Przemysław;Razem;Lista nr 8 - KW RUCH PRAWDZIWA EUROPA-EUROPA CHRISTI;1 PIOTROWSKI Mirosław Mariusz;2 GRĄDZIEL ZAWADA Elżbieta;3 MERKUN Sławomir Grzegorz;4 DUDZIŃSKA Jolanta Grażyna;5 KUBALA Paweł;Razem
061303;5;wieś;stały;Świetlica Wiejska w Cichostowie, Cichostów-Kolonia Cichostów-Kolonia 19A, 21-210 Milanów;gm. Milanów;parczewski;lubelskie;247;327;327;0;107;140;140;0;0;0;0;0;0;0;0;0;0;140;0;0;140;6;3;3;0;134;2;2;0;0;0;0;0;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0;0;3;41;27;6;5;1;1;0;1;0;0;0;41;81;38;35;1;3;1;0;0;0;1;2;81;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;0;0;0;0;0;5;2;0;0;2;0;0;0;0;0;0;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061304;1;miasto;stały;Szkoła Podstawowa Nr 1 w Parczewie, ul. 11 Listopada 90, 21-200 Parczew;gm. Parczew;parczewski;lubelskie;1437;1880;1880;0;581;856;856;0;0;4;1;0;0;0;0;0;0;856;0;0;856;3;3;0;0;853;36;23;4;0;4;0;1;2;0;0;2;36;22;12;6;1;0;0;2;1;0;0;0;22;288;173;69;31;3;2;0;5;0;0;5;288;458;148;233;1;28;0;1;6;2;2;37;458;5;3;0;0;0;0;0;1;0;0;1;5;39;33;1;2;0;0;1;1;0;0;1;39;5;1;2;0;2;0;0;0;0;0;0;5;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061304;2;miasto;stały;Szkoła Podstawowa Nr 3 w Parczewie, ul. Spółdzielcza 7, 21-200 Parczew;gm. Parczew;parczewski;lubelskie;1275;1645;1645;0;509;766;766;0;0;0;0;0;0;0;0;0;0;766;0;2;764;6;3;3;0;758;19;12;0;0;2;2;1;0;0;1;1;19;23;12;4;3;0;2;1;0;1;0;0;23;294;137;79;59;4;2;0;6;2;0;5;294;379;121;196;1;28;1;0;6;1;0;25;379;13;4;0;0;1;1;3;0;0;0;4;13;23;16;1;0;3;0;2;1;0;0;0;23;7;3;2;1;0;0;0;0;0;1;0;7;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061304;3;wieś;stały;Publiczne Przedszkole Nr 2 w Parczewie, ul. Spółdzielcza 5, 21-200 Parczew;gm. Parczew;parczewski;lubelskie;558;743;743;0;288;270;270;0;0;1;0;0;0;0;0;0;0;270;0;0;270;4;2;0;2;266;8;5;0;0;2;1;0;0;0;0;0;8;6;0;1;0;0;0;0;1;0;0;4;6;64;37;12;6;3;0;1;2;1;0;2;64;173;48;109;4;3;2;1;2;0;0;4;173;3;2;1;0;0;0;0;0;0;0;0;3;9;8;1;0;0;0;0;0;0;0;0;9;3;0;0;2;0;0;1;0;0;0;0;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061304;4;miasto;stały;Urząd Miejski w Parczewie, ul. Warszawska 24, 21-200 Parczew;gm. Parczew;parczewski;lubelskie;519;687;687;0;246;273;273;0;1;6;0;0;0;0;0;0;0;273;0;0;273;4;3;0;1;269;12;7;2;1;0;0;0;1;0;0;1;12;8;3;2;0;0;0;0;0;0;0;3;8;92;39;28;23;0;1;0;1;0;0;0;92;142;45;84;1;6;1;0;1;0;0;4;142;3;2;0;0;0;0;0;0;0;0;1;3;10;4;2;1;3;0;0;0;0;0;0;10;2;1;0;1;0;0;0;0;0;0;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061304;5;miasto;stały;Zespół Szkół Ponadgimnazjalnych w Parczewie, ul. Wojska Polskiego 1, 21-200 Parczew;gm. Parczew;parczewski;lubelskie;1313;1704;1704;0;591;722;722;0;1;8;0;0;0;0;0;0;0;722;0;0;722;5;2;3;0;717;37;16;8;1;0;2;0;5;3;0;2;37;36;17;3;3;2;1;3;4;0;1;2;36;278;147;73;38;3;6;0;7;1;0;3;278;317;105;160;4;16;0;1;2;0;2;27;317;3;2;0;0;0;0;0;1;0;0;0;3;44;36;3;1;1;0;0;1;1;0;1;44;2;2;0;0;0;0;0;0;0;0;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061304;6;wieś;stały;Publiczne Przedszkole Nr 1 w Parczewie, ul. Wojska Polskiego 8a, 21-200 Parczew;gm. Parczew;parczewski;lubelskie;457;585;585;0;234;223;223;0;0;0;0;0;0;0;0;0;0;223;0;0;223;1;1;0;0;222;6;3;1;0;0;1;0;0;1;0;0;6;1;0;0;0;0;1;0;0;0;0;0;1;33;16;12;5;0;0;0;0;0;0;0;33;177;67;94;3;6;0;0;2;0;0;5;177;1;0;0;0;1;0;0;0;0;0;0;1;4;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061304;7;miasto;stały;Zakład Doskonalenia Zawodowego w Parczewie, ul. Harcerska 8, 21-200 Parczew;gm. Parczew;parczewski;lubelskie;1297;1691;1691;0;594;703;703;0;0;0;0;0;0;0;0;0;0;703;0;0;703;7;5;2;0;696;46;24;8;4;0;2;0;2;1;0;5;46;26;14;4;3;1;0;0;2;1;0;1;26;241;118;68;43;1;3;1;6;0;1;0;241;353;106;192;5;17;3;1;3;0;2;24;353;3;2;0;0;0;0;1;0;0;0;0;3;21;20;0;0;0;0;0;0;0;1;0;21;6;2;1;0;0;0;1;1;0;1;0;6;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061304;8;miasto;stały;Szkoła Podstawowa Nr 2 w Parczewie, ul. Polna 34, 21-200 Parczew;gm. Parczew;parczewski;lubelskie;772;1000;1000;0;376;396;396;0;0;2;0;0;0;0;0;0;0;396;0;0;396;3;2;1;0;393;15;6;1;3;0;0;0;4;0;0;1;15;9;3;1;1;0;0;0;0;1;1;2;9;155;71;51;29;0;1;1;0;0;0;2;155;193;51;111;0;13;0;1;2;0;1;14;193;4;3;1;0;0;0;0;0;0;0;0;4;15;9;1;1;1;0;1;0;0;0;2;15;2;0;0;1;0;0;0;0;0;1;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061304;9;wieś;stały;Remiza Strażacka w Koczergach, Koczergi 97, 21-200 Parczew;gm. Parczew;parczewski;lubelskie;523;690;690;0;250;273;273;0;0;2;0;0;0;0;0;0;0;273;0;0;273;5;3;2;0;268;16;9;2;0;1;1;1;0;0;0;2;16;9;3;3;1;0;0;1;0;0;0;1;9;76;50;10;14;0;0;1;1;0;0;0;76;150;42;84;2;8;0;4;7;0;0;3;150;3;2;0;0;0;0;1;0;0;0;0;3;14;3;1;3;0;0;0;0;3;1;3;14;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061304;10;wieś;stały;Publiczna Szkoła Podstawowa w Tyśmienicy, Tyśmienica 115, 21-200 Parczew;gm. Parczew;parczewski;lubelskie;446;577;577;0;248;198;198;0;0;0;0;0;0;0;0;0;0;198;0;0;198;4;2;1;1;194;3;0;2;0;1;0;0;0;0;0;0;3;3;1;0;0;0;0;0;2;0;0;0;3;23;13;8;0;0;0;0;2;0;0;0;23;153;66;69;2;2;1;0;3;2;0;8;153;5;0;1;1;2;0;0;1;0;0;0;5;6;4;1;0;0;0;1;0;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061304;11;wieś;stały;Zespół Placówek Szkolnych w Przewłoce, Przewłoka 98, 21-200 Parczew;gm. Parczew;parczewski;lubelskie;454;598;598;0;242;212;212;0;1;2;0;0;0;0;0;0;0;212;0;0;212;2;1;1;0;210;4;1;0;0;1;0;0;0;1;0;1;4;7;6;0;0;0;0;1;0;0;0;0;7;45;27;8;8;0;1;0;1;0;0;0;45;147;53;82;2;4;0;1;1;0;0;4;147;2;1;0;0;1;0;0;0;0;0;0;2;2;0;0;0;1;1;0;0;0;0;0;2;3;2;0;0;0;0;0;1;0;0;0;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061304;12;miasto;zakład leczniczy;Samodzielny Publiczny Zakład Opieki Zdrowotnej w Parczewie, KOŚCIELNA 136, 21-200 Parczew;gm. Parczew;parczewski;lubelskie;100;131;131;0;44;56;56;0;0;0;0;0;0;0;0;0;0;56;0;0;56;2;2;0;0;54;2;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;0;1;0;0;1;10;7;1;1;0;1;0;0;0;0;0;10;38;16;19;0;1;0;1;1;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061305;1;wieś;stały;Zespół Placówek Oświatowych w Podedwórzu, Podedwórze 96, 21-222 Podedwórze;gm. Podedwórze;parczewski;lubelskie;399;520;520;0;164;235;235;0;0;0;0;0;0;0;0;0;0;235;0;0;235;6;3;1;2;229;10;6;1;1;0;1;0;0;0;0;1;10;3;3;0;0;0;0;0;0;0;0;0;3;52;22;14;11;2;2;0;0;1;0;0;52;146;46;79;1;4;0;2;1;1;0;12;146;2;1;0;0;1;0;0;0;0;0;0;2;14;10;0;1;1;0;1;0;0;0;1;14;2;1;0;0;1;0;0;0;0;0;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061305;2;wieś;stały;Świetlica wiejska w Podedwórzu, Podedwórze 46A, 21-222 Podedwórze;gm. Podedwórze;parczewski;lubelskie;342;451;451;0;135;207;207;0;0;6;0;0;0;0;0;0;0;207;0;0;207;2;2;0;0;205;17;9;1;5;0;0;0;1;0;1;0;17;1;1;0;0;0;0;0;0;0;0;0;1;38;11;15;9;0;1;0;1;1;0;0;38;133;61;60;3;0;1;0;2;0;0;6;133;0;0;0;0;0;0;0;0;0;0;0;0;14;6;2;1;0;0;0;1;0;0;4;14;2;1;0;0;0;0;0;0;0;1;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061305;3;wieś;stały;Zespół Placówek Oświatowych w Podedwórzu, Podedwórze 96, 21-222 Podedwórze;gm. Podedwórze;parczewski;lubelskie;351;458;458;0;195;156;156;0;0;2;0;0;0;0;0;0;0;156;0;0;156;5;2;2;1;151;10;4;1;0;1;1;0;1;0;0;2;10;4;3;0;0;0;0;0;1;0;0;0;4;45;17;12;13;1;0;0;0;0;1;1;45;87;28;47;0;10;2;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;1;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061306;1;wieś;stały;Sala Gimnastyczna w Siemieniu, ul. Kościelna 1, 21-220 Siemień;gm. Siemień;parczewski;lubelskie;1003;1319;1319;0;456;547;547;0;0;2;0;0;0;0;0;0;0;547;0;0;547;5;4;1;0;542;27;9;9;0;0;0;1;0;0;5;3;27;13;3;9;0;1;0;0;0;0;0;0;13;113;62;18;25;0;0;0;4;0;0;4;113;352;122;185;6;15;3;4;5;2;2;8;352;1;0;0;1;0;0;0;0;0;0;0;1;34;31;0;0;0;1;1;0;0;1;0;34;2;1;0;1;0;0;0;0;0;0;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061306;2;wieś;stały;Świetlica Wiejska w Żminnem, Żminne 30, 21-220 Siemień;gm. Siemień;parczewski;lubelskie;715;923;923;0;417;298;298;0;0;4;0;0;0;0;0;0;0;298;0;0;298;1;0;1;0;297;5;4;0;0;0;1;0;0;0;0;0;5;5;2;1;0;0;1;0;1;0;0;0;5;43;23;6;6;1;0;2;5;0;0;0;43;228;100;95;4;6;3;3;6;0;1;10;228;1;0;0;0;1;0;0;0;0;0;0;1;14;5;0;1;0;3;2;0;1;0;2;14;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061306;3;wieś;stały;Remiza OSP w Działyniu, Działyń 4, 21-220 Siemień;gm. Siemień;parczewski;lubelskie;625;808;808;0;282;343;343;0;1;0;0;0;0;0;0;0;0;343;0;0;343;4;2;2;0;339;13;4;3;0;0;5;0;0;0;0;1;13;6;1;1;2;0;1;1;0;0;0;0;6;54;24;14;12;0;1;2;0;0;1;0;54;246;112;111;6;5;3;4;3;0;0;2;246;5;2;1;0;0;1;0;1;0;0;0;5;13;8;2;3;0;0;0;0;0;0;0;13;2;0;1;0;0;0;0;0;0;1;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061306;4;wieś;stały;Szkoła Podstawowa w Gródku Szlacheckim, Gródek Szlachecki 140, 21-220 Siemień;gm. Siemień;parczewski;lubelskie;543;705;705;0;276;267;267;0;0;2;0;0;0;0;0;0;0;267;0;0;267;4;1;2;1;263;8;4;1;0;1;0;0;0;0;0;2;8;3;0;2;0;0;0;0;1;0;0;0;3;46;27;11;5;1;1;1;0;0;0;0;46;196;83;88;3;5;3;7;0;1;0;6;196;2;1;0;0;0;0;1;0;0;0;0;2;8;5;0;0;1;2;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061307;1;wieś;stały;Remiza OSP w Nowym Orzechowie, Nowy Orzechów 116, 21-230 Sosnowica;gm. Sosnowica;parczewski;lubelskie;427;563;563;0;176;251;251;0;0;1;0;0;0;0;0;0;0;251;0;0;251;3;2;1;0;248;3;0;0;0;2;1;0;0;0;0;0;3;7;4;1;2;0;0;0;0;0;0;0;7;47;23;12;4;0;0;3;5;0;0;0;47;180;41;123;1;3;2;1;2;0;0;7;180;0;0;0;0;0;0;0;0;0;0;0;0;9;6;1;0;0;0;0;0;0;0;2;9;2;0;0;0;0;0;0;0;0;0;2;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061307;2;wieś;stały;Szkoła Podstawowa w Sosnowicy, ul. Wojska Polskiego 27, 21-230 Sosnowica;gm. Sosnowica;parczewski;lubelskie;501;676;676;0;198;303;303;0;2;12;0;0;0;0;0;0;0;303;0;0;303;0;0;0;0;303;11;5;2;1;2;1;0;0;0;0;0;11;9;4;2;0;0;1;2;0;0;0;0;9;103;47;37;9;1;0;1;4;0;0;4;103;153;44;91;3;3;2;4;0;0;3;3;153;4;2;0;0;0;0;0;1;0;0;1;4;19;9;0;4;0;2;2;0;0;2;0;19;4;1;1;0;1;1;0;0;0;0;0;4;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061307;3;wieś;stały;Szkoła Podstawowa w Sosnowicy, ul. Wojska Polskiego 27, 21-230 Sosnowica;gm. Sosnowica;parczewski;lubelskie;399;520;520;0;236;163;163;0;0;2;0;0;0;0;0;0;0;163;0;0;163;5;4;0;1;158;6;3;0;0;0;0;0;1;1;0;1;6;2;0;2;0;0;0;0;0;0;0;0;2;40;22;7;6;3;0;1;1;0;0;0;40;97;34;59;0;1;1;0;1;0;0;1;97;2;2;0;0;0;0;0;0;0;0;0;2;10;5;1;2;2;0;0;0;0;0;0;10;1;0;0;0;1;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061307;4;wieś;stały;Świetlica Klubu w Zienkach, Zienki 4A, 21-230 Sosnowica;gm. Sosnowica;parczewski;lubelskie;304;400;400;0;180;124;124;0;1;1;0;0;0;0;0;0;0;124;0;0;124;5;4;0;1;119;9;6;2;1;0;0;0;0;0;0;0;9;5;2;0;0;0;0;2;0;0;1;0;5;32;21;9;1;1;0;0;0;0;0;0;32;66;19;45;0;0;0;0;1;0;0;1;66;0;0;0;0;0;0;0;0;0;0;0;0;6;3;1;0;0;0;1;1;0;0;0;6;1;0;0;0;0;0;0;0;0;1;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061401;1;miasto;stały;Szkoła Podstawowa nr 10, ul. 6 Sierpnia 30, 24-100 Puławy;m. Puławy;puławski;lubelskie;1419;1847;1847;0;632;787;787;0;0;4;1;1;0;0;0;0;1;788;1;0;788;2;0;2;0;786;43;28;6;3;2;1;1;0;0;0;2;43;57;28;17;1;3;2;2;0;1;2;1;57;258;76;112;2;2;1;58;2;0;1;4;258;382;181;122;3;2;63;1;5;0;0;5;382;10;7;0;0;0;0;1;0;0;2;0;10;32;24;3;3;0;0;0;1;1;0;0;32;4;1;3;0;0;0;0;0;0;0;0;4;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061401;2;miasto;stały;Szkoła Podstawowa Nr 10, ul. 6 Sierpnia 30, 24-100 Puławy;m. Puławy;puławski;lubelskie;1396;1817;1817;0;349;1047;1047;0;3;5;1;1;0;0;0;0;1;1047;1;0;1047;5;2;3;0;1042;45;23;12;1;1;0;0;1;0;4;3;45;55;26;14;0;2;0;5;0;4;0;4;55;427;156;153;12;2;4;93;0;1;3;3;427;470;216;91;5;4;131;1;15;3;0;4;470;8;7;0;0;1;0;0;0;0;0;0;8;32;9;8;2;3;3;2;1;2;1;1;32;5;1;2;0;0;0;1;0;1;0;0;5;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061401;3;miasto;stały;Zespół Szkół Katolickich, ul. Stanisława Eustachiewicza 1, 24-100 Puławy;m. Puławy;puławski;lubelskie;1396;1802;1802;0;542;854;854;0;2;1;0;0;0;0;0;0;0;854;0;0;854;12;6;4;2;842;34;16;7;2;2;2;0;1;0;1;3;34;44;13;16;7;1;0;2;1;2;0;2;44;300;105;116;2;3;4;64;1;2;2;1;300;411;212;113;4;6;66;1;5;0;0;4;411;7;4;0;0;1;0;0;0;2;0;0;7;37;18;2;1;6;3;3;0;1;1;2;37;9;1;5;1;0;0;0;0;0;0;2;9;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061401;4;miasto;stały;Szkoła Podstawowa Nr 2, Aleja Mała 10, 24-100 Puławy;m. Puławy;puławski;lubelskie;1223;1581;1581;0;431;792;792;0;2;8;0;0;0;0;0;0;0;792;0;0;792;7;5;0;2;785;26;11;9;1;0;1;1;0;0;0;3;26;34;16;7;0;2;2;4;1;2;0;0;34;352;142;120;20;4;3;60;1;1;0;1;352;333;165;83;5;1;75;0;2;0;0;2;333;8;3;1;0;1;0;0;0;0;3;0;8;27;17;2;2;0;0;3;0;1;0;2;27;5;1;2;1;0;0;0;0;0;0;1;5;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061401;5;miasto;stały;Szkoła Podstawowa Nr 11, ul. Legionu Puławskiego 8, 24-100 Puławy;m. Puławy;puławski;lubelskie;1643;2114;2114;0;497;1146;1146;0;2;8;2;2;0;0;1;0;1;1147;1;0;1147;3;1;2;0;1144;36;14;7;0;2;3;0;1;3;4;2;36;58;29;12;6;1;2;0;3;1;0;4;58;424;174;145;6;2;4;86;2;3;0;2;424;570;282;173;7;2;89;0;7;2;2;6;570;13;7;2;1;0;0;0;1;2;0;0;13;28;12;5;5;3;0;2;0;1;0;0;28;15;6;4;2;0;0;0;1;0;1;1;15;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061401;6;miasto;stały;Starostwo Powiatowe, aleja Królewska 19, 24-100 Puławy;m. Puławy;puławski;lubelskie;1280;1690;1690;0;410;870;870;0;2;10;0;0;0;0;0;0;0;869;0;0;869;5;2;2;1;864;41;23;4;7;2;0;2;2;1;0;0;41;29;14;10;3;0;0;0;0;0;1;1;29;398;138;158;3;2;1;89;2;0;2;3;398;346;165;109;5;10;47;0;5;0;1;4;346;11;8;1;0;0;0;0;1;0;0;1;11;33;21;1;3;0;2;1;2;0;2;1;33;6;2;1;1;0;2;0;0;0;0;0;6;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061401;7;miasto;stały;Zespół Szkół Nr 3, ul. marsz. Józefa Piłsudskiego 74, 24-100 Puławy;m. Puławy;puławski;lubelskie;520;669;669;0;182;338;338;0;0;2;0;0;0;0;0;0;0;338;0;0;338;2;1;1;0;336;14;8;0;2;2;0;0;0;0;1;1;14;24;11;6;1;0;3;0;0;2;0;1;24;138;44;45;7;1;0;38;0;0;2;1;138;142;76;28;0;3;33;0;1;0;1;0;142;4;1;1;0;0;1;0;0;1;0;0;4;8;6;2;0;0;0;0;0;0;0;0;8;6;3;1;1;0;0;0;0;0;1;0;6;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061401;8;miasto;stały;Szkoła Podstawowa Nr 11, ul. Legionu Puławskiego 8, 24-100 Puławy;m. Puławy;puławski;lubelskie;1500;1925;1925;0;489;1011;1011;0;2;1;0;0;0;0;0;0;0;1011;0;0;1011;7;2;5;0;1004;37;20;5;0;1;2;2;1;0;2;4;37;54;23;15;3;1;4;2;0;3;1;2;54;391;149;163;4;1;1;68;3;1;0;1;391;455;210;139;8;5;68;4;9;2;1;9;455;14;8;1;0;2;2;0;0;0;0;1;14;39;23;4;2;3;4;2;1;0;0;0;39;14;12;1;1;0;0;0;0;0;0;0;14;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061401;9;miasto;stały;Szkoła Podstawowa Nr 4, ul. Franciszka Zabłockiego 8, 24-100 Puławy;m. Puławy;puławski;lubelskie;1469;1906;1906;0;541;928;928;0;1;4;0;0;0;0;0;0;0;928;0;0;928;5;4;1;0;923;28;15;6;1;2;0;1;1;1;0;1;28;45;24;10;2;0;1;1;1;0;1;5;45;284;114;99;9;2;1;51;1;0;3;4;284;519;206;190;9;3;94;1;10;0;2;4;519;4;4;0;0;0;0;0;0;0;0;0;4;36;17;6;6;0;2;3;1;0;0;1;36;7;3;2;0;0;0;0;0;0;2;0;7;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
061401;10;miasto;stały;Szkoła Podstawowa Nr 4, ul. Franciszka Zabłockiego 8, 24-100 Puławy;m. Puławy;puławski;lubelskie;1312;1682;1682;0;574;738;738;0;2;6;0;0;0;0;0;0;0;738;0;0;738;9;3;5;1;729;39;18;1;1;1;5;7;0;2;3;1;39;32;13;10;0;1;0;4;1;1;0;2;32;291;101;119;7;3;2;59;0;0;0;0;291;319;138;112;5;1;46;3;10;0;2;2;319;6;3;1;0;0;0;1;0;0;0;1;6;28;12;5;3;1;1;2;2;1;1;0;28;14;7;5;0;0;1;0;0;0;1;0;14;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
