Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 MENTZEN Sławomir Jerzy;2 URBANIAK Michał Piotr;3 PRUŚ Sylwester Zbigniew;4 BREWIAK Grażyna;5 STUPKIEWICZ Magdalena;6 LIPINSKA-BEHRENDT Martyna Elżbieta;7 ŚWIECZKOWSKA Iwona Gabriela;8 KRZYWKOWSKI Marcin Piotr;9 DRANIEWICZ Karol Łukasz;10 DZIAMBOR Artur Erwin;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 MACIEJEWSKA Beata Monika;2 RUTKA Marek Andrzej;3 BIEDROŃ Adriana Maria;4 JAROSZ Maciej;5 GRACZYK Ewa Elżbieta;6 JASIONEK Henryk Jacek;7 OCHOCKA Iwona;8 BYLICA Bartosz;9 SZUBIŃSKA Bożena Leokadia;10 LAMENTOWICZ Wojciech;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 LEWANDOWSKI Janusz Antoni;2 ADAMOWICZ Magdalena;3 TRAWICKI Krzysztof Gabriel;4 JACHLEWSKA Elżbieta;5 FURGO Grzegorz Witold;6 LIEDER Ewa;7 POPOWSKA Magdalena Maria;8 PIETRZAK Anna Grażyna;9 KALINOWSKA Jolanta Maria;10 WAŁĘSA Jarosław Leszek;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 FOTYGA Anna Elżbieta;2 SELLIN Jarosław Daniel;3 SIKORA Danuta Teresa;4 MÜLLER Piotr Józef;5 SZYMAŃSKI Antoni;6 KURZELEWSKA Arleta;7 BIAŁOOKA-KOSTENECKA Danuta Jadwiga;8 RABENDA Karol Kazimierz;9 DEMSKI Patryk Jerzy;10 ŁUCZYK Mariusz Wojciech;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 GÓRSKA Anna;2 KOWALCZUK Łukasz;3 SOBAŃSKA Joanna Małgorzata;4 BONIECKI Łukasz Michał;5 HASKA Karolina;6 SZCZEPAŃSKI Adam Aleksander;7 PRUSSAK Sara Maria;8 ANDRZEJEWSKI Szymon Tomasz;9 PRUSINOWSKA Magdalena;10 LUBIEWSKI Adam Marek;Razem;Lista nr 6 - KWW KUKIZ'15;1 KOBYLARZ Andrzej Sławomir;2 BŁASZCZYK Anna;3 LUTY Jerzy;4 DUDEK Dorota;5 POMIRSKA Zofia Małgorzata;6 RODZIEWICZ-KLAWIŃSKA Jolanta Ewa;7 PIĄTKOWSKA Andżelika Ewa;8 HAMADYK Łukasz Mariusz;9 KLAWITER Jan Andrzej;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 ZBOROWSKI Maciej;2 KNUTH Maciej;3 JANOWICZ Kamila Marta;4 WIŚNIEWSKI Radosław Andrzej;5 PAWEŁCZAK Barnaba Bogusz;6 STRUK Anna Marta;7 WARDA Małgorzata Maja;8 MAKRENEK Helena Cecylia;9 DOMŻALSKA Elżbieta Maria;10 GRAJKOWSKI Piotr;Razem
226201;89;miasto;stały;Zakład Ubezpieczeń Społecznych, Gdynia, Śródmieście ul. Władysława IV 24, 81-384 Gdynia;m. Gdynia;Gdynia;pomorskie;856;1154;1153;1;147;709;708;1;1;22;0;0;0;0;0;0;0;709;0;0;709;5;0;5;0;704;25;14;3;2;0;0;0;1;0;0;5;25;82;53;5;11;1;6;3;2;0;1;0;82;381;169;140;3;2;2;2;2;1;1;59;381;186;86;80;5;1;6;2;0;1;2;3;186;12;4;2;0;2;0;1;0;1;1;1;12;11;2;4;0;1;1;0;0;1;2;11;7;1;1;0;0;1;2;1;0;0;1;7
226201;90;miasto;stały;XVII Liceum Ogólnokształcące (d. Gimnazjum nr 1), Gdynia, Śródmieście ul. 10 Lutego 26, 81-364 Gdynia;m. Gdynia;Gdynia;pomorskie;650;912;911;1;106;544;543;1;0;38;0;0;0;0;0;0;0;544;0;0;544;9;5;4;0;535;32;16;5;1;0;4;0;1;0;0;5;32;44;20;6;13;0;2;0;1;0;0;2;44;317;124;124;3;1;1;1;4;0;0;59;317;114;50;58;4;0;1;0;1;0;0;0;114;6;2;1;0;1;0;1;1;0;0;0;6;11;2;3;0;4;0;0;0;0;2;11;11;7;0;1;0;0;0;3;0;0;0;11
226201;91;miasto;stały;Szkoła Podstawowa nr 21, Gdynia, Śródmieście ul. Jana z Kolna 5, 81-351 Gdynia;m. Gdynia;Gdynia;pomorskie;1193;1568;1567;1;290;903;903;0;2;20;0;0;0;0;0;0;0;903;0;0;903;5;5;0;0;898;31;14;5;0;1;0;0;0;0;0;11;31;98;40;8;26;4;1;6;6;1;2;4;98;494;203;183;0;0;2;4;1;2;0;99;494;220;92;108;1;3;4;0;5;1;2;4;220;22;9;3;1;1;3;1;2;1;0;1;22;17;6;3;1;3;1;1;0;0;2;17;16;8;1;0;1;1;1;2;0;1;1;16
226201;92;miasto;stały;Przedszkole nr 43, Gdynia, Oksywie ul. Inż. Śmidowicza 59, 81-127 Gdynia;m. Gdynia;Gdynia;pomorskie;752;992;992;0;431;321;321;0;0;10;0;0;0;0;0;0;0;321;0;0;321;5;2;3;0;316;31;13;7;2;1;0;0;1;3;1;3;31;30;12;3;8;1;3;1;1;0;1;0;30;138;50;57;2;0;1;0;2;0;1;25;138;98;54;26;3;2;6;1;3;1;1;1;98;4;4;0;0;0;0;0;0;0;0;0;4;12;7;4;0;1;0;0;0;0;0;12;3;1;0;0;0;0;2;0;0;0;0;3
226201;93;miasto;stały;Szkoła Podstawowa nr 33, Gdynia, Oksywie ul. Godebskiego 8, 81-134 Gdynia;m. Gdynia;Gdynia;pomorskie;1284;1710;1710;0;333;951;951;0;2;2;1;1;0;0;0;0;1;952;1;0;952;3;1;2;0;949;48;15;14;3;1;0;0;1;1;1;12;48;83;27;4;24;4;3;0;3;0;12;6;83;514;145;232;4;5;4;4;3;3;0;114;514;255;124;99;7;1;5;0;6;1;3;9;255;13;5;3;1;1;1;1;0;0;0;1;13;23;6;3;1;4;0;0;0;0;9;23;13;4;1;2;0;1;1;0;0;0;4;13
226201;94;miasto;stały;Przedszkole nr 35, Gdynia, Oksywie ul. Płk. Dąbka 167, 81-167 Gdynia;m. Gdynia;Gdynia;pomorskie;1362;1778;1778;0;424;938;938;0;0;3;0;0;0;0;0;0;0;938;0;0;938;3;1;2;0;935;53;19;9;4;2;4;0;3;0;0;12;53;71;26;9;18;2;7;0;4;1;1;3;71;556;206;224;5;3;3;4;4;1;1;105;556;219;102;99;4;1;4;0;5;2;0;2;219;9;6;0;0;1;1;1;0;0;0;0;9;16;5;4;0;0;1;3;1;1;1;16;11;4;0;1;0;0;1;1;0;0;4;11
226201;95;miasto;stały;Szkoła Podstawowa nr 33, Gdynia, Oksywie ul. Godebskiego 8, 81-134 Gdynia;m. Gdynia;Gdynia;pomorskie;1604;2102;2102;0;363;1240;1240;0;0;2;0;0;0;0;0;0;0;1240;0;0;1240;3;1;2;0;1237;52;16;16;1;3;4;1;3;1;0;7;52;95;29;20;23;2;4;1;1;3;6;6;95;775;250;351;3;3;7;2;7;2;5;145;775;254;102;121;3;2;4;6;6;0;4;6;254;10;4;2;2;1;0;0;0;0;1;0;10;42;14;11;3;6;1;1;0;0;6;42;9;5;1;1;0;1;0;0;0;0;1;9
226201;96;miasto;stały;Szkoła Podstawowa nr 33, Gdynia, Oksywie ul. Godebskiego 8, 81-134 Gdynia;m. Gdynia;Gdynia;pomorskie;903;1187;1187;0;251;652;652;0;0;5;0;0;0;0;0;0;0;652;0;0;652;0;0;0;0;652;22;11;5;1;0;0;0;0;2;0;3;22;82;28;13;28;1;3;1;3;0;3;2;82;356;106;177;4;2;1;0;0;0;2;64;356;148;67;56;4;1;6;1;3;0;2;8;148;8;3;0;0;1;2;0;1;0;1;0;8;28;11;9;0;2;3;1;0;1;1;28;8;3;1;0;0;0;0;3;0;0;1;8
226201;97;miasto;stały;Szkoła Podstawowa nr 33, Gdynia, Oksywie ul. Godebskiego 8, 81-116 Gdynia;m. Gdynia;Gdynia;pomorskie;1644;2151;2151;0;579;1065;1065;0;1;4;1;1;0;0;0;0;1;1066;1;0;1066;9;4;5;0;1057;46;19;13;0;1;0;3;1;1;0;8;46;79;22;16;23;3;3;2;2;2;3;3;79;665;212;300;3;2;3;4;2;1;2;136;665;224;113;83;9;0;9;2;4;0;3;1;224;12;6;2;0;3;1;0;0;0;0;0;12;20;6;5;2;3;0;0;0;0;4;20;11;5;0;2;0;1;3;0;0;0;0;11
226201;98;miasto;stały;Zespół Szkół Ogólnokształcących nr 7 (d. V LO), Gdynia, Oksywie ul. Dickmana 14, 81-109 Gdynia;m. Gdynia;Gdynia;pomorskie;1159;1517;1517;0;381;778;778;0;0;0;0;0;0;0;0;0;0;778;0;0;778;4;0;4;0;774;25;11;1;0;0;1;0;1;0;0;11;25;66;26;8;14;3;2;0;6;2;1;4;66;411;139;181;0;1;2;3;2;3;0;80;411;230;92;106;2;1;5;2;9;2;3;8;230;12;5;1;1;2;0;0;0;0;1;2;12;23;6;6;2;5;0;0;1;0;3;23;7;4;0;0;1;0;0;1;0;0;1;7
226201;99;miasto;stały;Szkoła Podstawowa nr 28, Gdynia, Babie Doły ul. Zielona 53, 81-197 Gdynia;m. Gdynia;Gdynia;pomorskie;1294;1685;1685;0;357;937;937;0;0;7;0;0;0;0;0;0;0;936;0;0;936;4;3;1;0;932;36;12;6;4;0;1;0;1;1;2;9;36;94;31;8;23;1;6;2;9;2;6;6;94;569;165;292;4;1;5;3;4;3;4;88;569;179;83;61;13;1;5;3;5;0;2;6;179;13;9;0;2;0;0;0;0;1;1;0;13;31;9;6;4;0;3;0;1;1;7;31;10;7;0;0;0;0;1;1;0;0;1;10
226201;100;miasto;stały;Przedszkole nr 42, Gdynia, Obłuże ul. Płk. Dąbka 199A, 81-167 Gdynia;m. Gdynia;Gdynia;pomorskie;910;1225;1224;1;225;685;684;1;0;1;0;0;0;0;0;0;0;685;0;0;685;5;5;0;0;680;27;8;4;2;2;0;1;2;1;0;7;27;35;17;3;6;1;4;0;0;0;1;3;35;373;113;194;0;1;1;0;1;1;2;60;373;210;95;86;5;2;6;2;5;0;4;5;210;3;2;0;0;0;0;1;0;0;0;0;3;21;9;6;0;3;0;0;1;1;1;21;11;4;0;2;2;1;0;0;0;0;2;11
226201;101;miasto;stały;Specjalny Ośrodek Szkolno-Wychowawczy nr 1, Gdynia, Obłuże ul. Płk. Dąbka 277, 81-155 Gdynia;m. Gdynia;Gdynia;pomorskie;746;992;992;0;219;527;527;0;0;0;0;0;0;0;0;0;0;527;0;0;527;0;0;0;0;527;22;9;4;1;0;2;1;0;0;0;5;22;27;15;3;6;1;0;0;1;0;1;0;27;304;108;136;0;3;0;2;2;0;1;52;304;159;86;57;2;0;5;1;1;2;1;4;159;3;1;0;1;0;0;0;0;0;0;1;3;8;4;1;1;0;0;0;0;1;1;8;4;2;0;0;0;0;0;1;0;1;0;4
226201;102;miasto;stały;Centrum Kształcenia Zawodowego i Ustawicznego nr 2 (d. Zesp. Szół Ogólnokszt. nr 4), Gdynia, Obłuże ul. Płk. Dąbka 207, 81-167 Gdynia;m. Gdynia;Gdynia;pomorskie;1257;1678;1678;0;246;1011;1011;0;0;7;0;0;0;0;0;0;0;1011;0;0;1011;6;3;3;0;1005;25;9;1;3;0;2;0;0;0;0;10;25;81;42;9;22;1;1;2;1;1;1;1;81;560;194;250;4;2;4;1;5;1;1;98;560;305;152;125;7;2;4;2;2;3;1;7;305;8;7;0;0;0;0;0;0;0;1;0;8;17;4;4;2;2;0;0;1;4;0;17;9;3;0;0;0;1;1;2;1;0;1;9
226201;103;miasto;stały;Szkoła Podstawowa nr 6, Gdynia, Obłuże ul. Cechowa 22, 81-194 Gdynia;m. Gdynia;Gdynia;pomorskie;1619;2117;2117;0;357;1262;1262;0;2;4;0;0;0;0;0;0;0;1262;0;0;1262;5;4;1;0;1257;38;18;8;2;0;0;0;0;1;0;9;38;98;41;15;22;5;2;0;8;2;1;2;98;671;214;317;2;4;3;3;1;0;3;124;671;377;161;167;12;2;10;4;10;0;2;9;377;21;13;2;2;2;0;0;0;1;0;1;21;34;10;14;2;4;0;0;1;1;2;34;18;13;1;0;0;0;1;2;0;1;0;18
226201;104;miasto;stały;Przedszkole nr 18, Gdynia, Obłuże ul. Krawiecka 35, 81-178 Gdynia;m. Gdynia;Gdynia;pomorskie;1493;1966;1966;0;422;1071;1071;0;2;14;0;0;0;0;0;0;0;1071;0;0;1071;4;2;2;0;1067;47;15;11;1;1;1;0;1;2;0;15;47;84;29;9;33;5;1;3;1;0;1;2;84;569;189;234;6;1;1;4;1;3;2;128;569;324;140;146;8;5;8;4;1;0;0;12;324;12;8;1;0;2;1;0;0;0;0;0;12;20;10;2;1;2;4;0;1;0;0;20;11;4;0;0;2;2;1;0;0;0;2;11
226201;105;miasto;stały;Szkoła Podstawowa nr 39, Gdynia, Obłuże ul. adm. J. Unruga 88, 81-181 Gdynia;m. Gdynia;Gdynia;pomorskie;1684;2251;2251;0;465;1219;1219;0;2;10;1;1;1;0;0;0;0;1219;0;0;1219;9;8;1;0;1210;51;20;8;5;1;3;1;0;0;0;13;51;87;39;9;24;4;3;0;4;0;2;2;87;610;219;273;0;1;2;6;2;0;2;105;610;405;190;172;6;2;8;1;13;1;7;5;405;15;10;3;1;0;0;0;0;0;1;0;15;32;10;5;2;5;2;3;1;2;2;32;10;5;0;1;0;0;1;2;0;0;1;10
226201;106;miasto;stały;Szkoła Podstawowa nr 39, Gdynia, Obłuże ul. Adm. J. Unruga 88, 81-181 Gdynia;m. Gdynia;Gdynia;pomorskie;802;1073;1073;0;170;632;632;0;0;0;0;0;0;0;0;0;0;632;0;0;632;8;7;1;0;624;22;5;5;1;0;0;0;1;2;0;8;22;32;16;3;7;4;0;0;0;1;0;1;32;341;116;162;1;3;0;4;4;3;2;46;341;201;94;92;5;0;2;2;3;0;0;3;201;4;1;0;0;3;0;0;0;0;0;0;4;19;8;4;0;3;1;1;1;0;1;19;5;3;0;0;0;0;0;2;0;0;0;5
226201;107;miasto;stały;Szkoła Podstawowa nr 39, Gdynia, Obłuże ul. Adm. J. Unruga 88, 81-181 Gdynia;m. Gdynia;Gdynia;pomorskie;1137;1503;1503;0;234;895;895;0;0;2;0;0;0;0;0;0;0;893;0;0;893;5;1;4;0;888;29;11;4;0;1;3;0;0;1;0;9;29;68;30;8;18;1;3;0;1;0;4;3;68;500;188;195;6;2;3;4;4;2;2;94;500;261;125;114;3;1;3;2;2;2;3;6;261;8;4;1;0;2;0;1;0;0;0;0;8;17;5;8;0;1;2;0;0;0;1;17;5;3;0;1;1;0;0;0;0;0;0;5
226201;108;miasto;stały;Szkoła Podstawowa nr 44, Gdynia, Obłuże ul. Mjr. Sucharskiego 10, 81-157 Gdynia;m. Gdynia;Gdynia;pomorskie;1592;2100;2100;0;372;1220;1220;0;1;6;1;1;0;0;0;0;1;1221;1;0;1221;7;2;5;0;1214;52;23;10;1;4;0;0;0;0;0;14;52;88;36;14;21;1;5;0;5;2;0;4;88;643;227;285;4;6;5;2;3;0;2;109;643;377;171;162;10;1;7;5;12;2;2;5;377;3;2;0;0;0;0;1;0;0;0;0;3;44;25;10;1;5;0;0;1;1;1;44;7;3;0;1;0;0;1;1;0;0;1;7
226201;109;miasto;stały;Szkoła Podstawowa nr 43, Gdynia, Pogórze ul. Porębskiego 21, 81-185 Gdynia;m. Gdynia;Gdynia;pomorskie;1237;1639;1639;0;315;922;922;0;0;3;0;0;0;0;0;0;0;920;0;0;920;6;2;4;0;914;46;15;6;1;1;0;0;2;1;2;18;46;75;31;12;20;2;5;1;0;0;0;4;75;452;144;198;0;2;6;2;1;1;0;98;452;294;133;121;11;1;9;2;9;0;3;5;294;11;6;1;3;0;0;0;0;0;1;0;11;21;7;3;0;1;0;3;0;0;7;21;15;5;1;0;0;1;1;2;0;1;4;15
226201;110;miasto;stały;Przedszkole nr 29, Gdynia, Pogórze ul. Adm. J. Unruga 53, 81-181 Gdynia;m. Gdynia;Gdynia;pomorskie;1576;2078;2078;0;359;1217;1217;0;0;7;0;0;0;0;0;0;0;1217;0;0;1217;5;2;3;0;1212;68;29;9;3;0;2;2;0;0;0;23;68;104;51;10;25;1;2;0;3;1;7;4;104;665;240;293;3;2;7;2;5;2;3;108;665;296;137;126;8;2;4;1;15;0;2;1;296;20;11;3;2;1;0;2;1;0;0;0;20;44;10;16;1;7;4;1;1;0;4;44;15;7;0;1;0;1;0;1;1;2;2;15
226201;111;miasto;stały;Szkoła Podstawowa nr 43, Gdynia, Pogórze ul. Porębskiego 21, 81-185 Gdynia;m. Gdynia;Gdynia;pomorskie;1035;1355;1355;0;233;802;802;0;0;0;0;0;0;0;0;0;0;802;0;0;802;4;1;3;0;798;26;13;3;2;0;0;0;0;1;0;7;26;50;23;5;15;1;2;1;1;0;0;2;50;401;140;160;3;3;1;4;0;0;1;89;401;272;132;118;6;3;2;3;3;0;3;2;272;7;5;0;0;0;1;1;0;0;0;0;7;29;8;9;4;2;0;0;0;0;6;29;13;6;2;0;0;1;0;4;0;0;0;13
226201;112;miasto;stały;Przedszkole nr 49, Gdynia, Pogórze ul. K. Adm. Steyera 2, 81-185 Gdynia;m. Gdynia;Gdynia;pomorskie;1408;1893;1893;0;323;1085;1085;0;0;4;0;0;0;0;0;0;0;1083;0;0;1083;3;1;2;0;1080;41;19;5;1;0;1;0;1;3;0;11;41;56;24;8;12;1;3;3;0;1;2;2;56;610;208;271;7;4;3;3;5;0;4;105;610;337;141;148;13;3;4;5;6;1;5;11;337;7;5;0;1;1;0;0;0;0;0;0;7;13;7;2;2;2;0;0;0;0;0;13;16;0;0;5;3;0;1;3;2;0;2;16
226201;113;miasto;stały;Sala Parafii Rzymskokatolickiej św. Judy Tadeusza Apostoła, Gdynia, Pogórze ul. Adm. J. Unruga 150, 81-153 Gdynia;m. Gdynia;Gdynia;pomorskie;1302;1721;1721;0;425;877;877;0;0;1;0;0;0;0;0;0;0;877;0;0;877;5;1;4;0;872;33;20;6;0;1;0;0;0;0;1;5;33;46;20;7;14;0;0;0;1;1;1;2;46;406;127;172;2;2;8;2;4;1;4;84;406;344;178;126;11;2;6;2;8;1;5;5;344;8;5;1;1;0;0;0;0;1;0;0;8;26;9;6;0;5;1;0;0;0;5;26;9;3;1;0;0;0;3;1;0;0;1;9
226201;114;miasto;stały;Firma Samochodowa KAJA, Gdynia, Pogórze ul. Adm. J. Unruga 182, 81-153 Gdynia;m. Gdynia;Gdynia;pomorskie;1239;1631;1631;0;448;791;791;0;0;2;0;0;0;0;0;0;0;791;0;0;791;6;5;1;0;785;45;14;11;3;1;0;1;1;0;1;13;45;57;12;10;24;4;1;1;1;1;3;0;57;353;119;150;3;0;3;4;2;2;3;67;353;272;117;117;12;1;2;5;7;1;5;5;272;15;8;2;2;0;1;0;0;0;1;1;15;27;11;6;2;4;2;0;2;0;0;27;16;5;2;2;1;0;3;2;0;1;0;16
226201;115;miasto;zakład leczniczy;Szpital Św. Wincentego a Paolo, ul. Wójta Radtkego 1, 81-348 Gdynia;m. Gdynia;Gdynia;pomorskie;348;110;110;0;321;27;27;0;0;3;0;0;0;0;0;0;0;27;0;0;27;0;0;0;0;27;1;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;1;0;0;0;0;2;16;3;10;0;1;0;0;0;0;0;2;16;7;0;3;3;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
226201;116;miasto;zakład leczniczy;Szpital Morski im. PCK, ul. Powstania Styczniowego 1, 81-519 Gdynia;m. Gdynia;Gdynia;pomorskie;356;89;89;0;309;47;47;0;0;1;0;0;0;0;0;0;0;47;0;0;47;1;0;1;0;46;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;22;8;11;1;0;0;0;0;0;0;2;22;21;11;3;2;0;1;1;0;1;0;2;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;2
226201;117;miasto;zakład leczniczy;Uniwersyteckie Centrum Medycyny Morskiej i Tropikalnej, ul. Powstania Styczniowego 9B, 81-519 Gdynia;m. Gdynia;Gdynia;pomorskie;73;43;43;0;46;27;27;0;0;1;0;0;0;0;0;0;0;27;0;0;27;2;1;1;0;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;17;9;7;0;0;0;0;0;0;0;1;17;7;4;2;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226201;118;miasto;dom pomocy społecznej;Dom Pomocy Społecznej, ul. Pawia 31, 81-078 Gdynia;m. Gdynia;Gdynia;pomorskie;64;67;67;0;19;45;45;0;0;1;0;0;0;0;0;0;0;45;0;0;45;7;0;7;0;38;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;24;10;6;0;0;0;0;1;0;0;7;24;8;5;0;0;0;3;0;0;0;0;0;8;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;2
226201;119;miasto;dom studencki;Studencki Dom Marynarza nr 2 w Gdyni, ul. Sędzickiego 19, 81-374 Gdynia;m. Gdynia;Gdynia;pomorskie;74;71;71;0;28;46;46;0;0;0;0;0;0;0;0;0;0;46;0;0;46;4;3;1;0;42;10;8;2;0;0;0;0;0;0;0;0;10;13;7;1;4;0;1;0;0;0;0;0;13;16;5;9;0;0;0;0;0;0;0;2;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2
226301;1;miasto;stały;Zespół Żłobków Miejskich, ul. Generała Andersa 4, 76-200 Słupsk;m. Słupsk;Słupsk;pomorskie;856;1087;1087;0;239;617;617;0;1;6;0;0;0;0;0;0;0;617;0;0;617;2;0;2;0;615;18;10;6;2;0;0;0;0;0;0;0;18;64;34;3;19;1;1;1;0;0;3;2;64;325;98;194;0;0;0;0;0;2;2;29;325;200;93;32;5;59;3;0;1;2;2;3;200;2;0;1;0;0;1;0;0;0;0;0;2;4;0;3;0;0;0;0;0;1;0;4;2;0;0;1;0;0;0;1;0;0;0;2
226301;2;miasto;stały;Zespół Szkół Ponadgimnazjalnych nr 1 im. Noblistów Polskich, ul. Szczecińska 60, 76-200 Słupsk;m. Słupsk;Słupsk;pomorskie;1345;1732;1732;0;416;929;929;0;1;5;0;0;0;0;0;0;0;929;0;0;929;4;1;3;0;925;27;15;4;1;2;0;0;1;1;1;2;27;98;49;5;24;3;7;2;7;0;0;1;98;466;86;307;3;5;0;3;3;11;3;45;466;308;149;36;4;104;4;4;0;5;2;0;308;2;2;0;0;0;0;0;0;0;0;0;2;14;8;1;0;1;0;0;0;0;4;14;10;6;0;2;0;0;0;1;0;1;0;10
226301;3;miasto;stały;"Przedszkole Miejskie nr 31 ""Bajkowa Kraina"", ul. Witosa 1, 76-200 Słupsk";m. Słupsk;Słupsk;pomorskie;1444;1871;1870;1;444;1000;999;1;1;4;0;0;0;0;0;0;0;1000;0;1;999;8;6;2;0;991;29;15;2;5;0;0;0;1;1;1;4;29;101;50;8;31;0;1;3;1;1;4;2;101;485;112;287;6;0;0;1;2;10;3;64;485;332;142;66;9;100;6;3;1;1;0;4;332;4;1;0;1;1;0;1;0;0;0;0;4;31;10;11;4;2;0;2;0;1;1;31;9;4;0;1;1;0;0;0;1;0;2;9
226301;4;miasto;stały;IV Liceum Ogólnokształcące im. Krzysztofa Kamila Baczyńskiego, ul. Zaborowskiej 2, 76-200 Słupsk;m. Słupsk;Słupsk;pomorskie;1395;1835;1835;0;416;979;979;0;1;3;0;0;0;0;0;0;0;978;0;0;978;7;5;2;0;971;33;13;7;1;3;2;0;1;3;0;3;33;87;38;5;30;5;3;2;0;0;1;3;87;508;115;316;5;1;1;0;1;18;2;49;508;322;147;57;10;93;3;4;1;2;1;4;322;2;1;0;0;0;0;0;0;0;1;0;2;14;5;4;0;3;0;0;1;0;1;14;5;2;0;1;0;0;0;0;0;0;2;5
226301;5;miasto;stały;Szkoła Podstawowa z Oddziałami Integracyjnymi nr 10 im. Polonii, ul. Orląt Lwowskich 1a, 76-200 Słupsk;m. Słupsk;Słupsk;pomorskie;1550;2006;2006;0;492;1058;1058;0;0;3;0;0;0;0;0;0;0;1058;0;0;1058;7;6;1;0;1051;19;10;2;2;1;2;0;0;2;0;0;19;142;65;7;44;2;5;3;6;4;2;4;142;542;140;324;1;0;1;1;3;11;4;57;542;303;158;42;7;79;6;5;1;0;2;3;303;16;12;2;1;1;0;0;0;0;0;0;16;22;10;3;2;3;0;0;0;0;4;22;7;4;0;0;1;1;0;0;0;0;1;7
226301;6;miasto;stały;"Przedszkole Miejskie nr 19 ""Słupskiego Chłopczyka"", ul. Norwida 4, 76-200 Słupsk";m. Słupsk;Słupsk;pomorskie;1264;1613;1613;0;301;963;963;0;0;8;0;0;0;0;0;0;0;963;0;0;963;8;6;2;0;955;28;19;4;0;1;0;1;0;0;0;3;28;94;36;12;33;0;0;4;3;2;1;3;94;474;139;268;3;0;1;0;1;11;1;50;474;317;153;49;5;98;3;0;1;3;2;3;317;9;6;1;0;0;2;0;0;0;0;0;9;28;10;4;2;5;1;1;2;1;2;28;5;1;0;0;1;0;1;0;0;0;2;5
226301;7;miasto;stały;Przychodnia Rejonowa, ul. 11 Listopada 7, 76-200 Słupsk;m. Słupsk;Słupsk;pomorskie;1394;1810;1810;0;371;1023;1023;0;1;5;0;0;0;0;0;0;0;1023;0;0;1023;6;3;3;0;1017;36;19;6;1;0;0;2;0;3;0;5;36;129;68;8;38;4;3;0;2;2;2;2;129;509;111;317;2;2;2;0;1;12;1;61;509;313;141;46;6;105;1;4;2;1;3;4;313;12;5;2;2;0;1;1;0;0;1;0;12;14;5;2;0;1;1;3;1;0;1;14;4;2;0;0;0;0;0;1;0;0;1;4
