Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 GODEK Kaja Urszula;2 BŁASZCZYK Stefan;3 SZEWCZYK Marek Wacław;4 ZALEŚNA Katarzyna Anna;5 KORWIN-MIKKE Jacek Baltazar;6 STRUS Sylwia;7 NITECKA Ewa Alicja;8 WITASZEK Sławomir;9 DRZEWIŃSKI Piotr Michał;10 MOJZESOWICZ Wojciech;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 PIECHNA-WIĘCKIEWICZ Paulina Krystyna;2 FAJDEK Patryk;3 ŻMIJEWSKA Aleksandra Małgorzata;4 GRYCHTAL Sławomir Włodzimierz;5 ŻABICKA Monika Maria;6 KARNIEWICZ Mateusz;7 PIASECKA Anna;8 MAĆKOWIAK Patryk;9 ZIEMNICKA Małgorzata Maria;10 MARZEC Marcin;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 KALINOWSKI Jarosław;2 ROSATI Dariusz Kajetan;3 SITARSKI Ireneusz Robert;4 KALINOWSKA Katarzyna;5 WOJTUNIK Paweł;6 KUBALEWSKI Wojciech Marian;7 UCHWAŁ Aneta;8 LANC Elżbieta;9 KRASKA-ROMANOWSKA Beata;10 HIBNER Jolanta Emilia;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 BIELAN Adam Jerzy;2 KOC Maria Zofia;3 KUŹMIUK Zbigniew Krzysztof;4 MAŁECKI Maciej;5 KWIECIEŃ Anna;6 CZARTORYSKI Arkadiusz;7 WARGOCKA Teresa Anna;8 KRZĘTOWSKA Agnieszka Maria;9 ROMANOWSKI Rafał;10 OPIOŁA Marek;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 OLKO Dorota Zofia;2 DOBROWOLSKI Mateusz;3 ŻYTKOWSKA-PRUS Anna Izabela;4 PIÓROWICZ Jerzy Wojciech;5 ADAMCZYK Małgorzata Joanna;6 TRYSIŃSKI Piotr;7 KOSIEC Justyna Agnieszka;8 MATYJASZEK Artur Mariusz;9 SARNOWSKA Weronika Natalia;10 PŁATOS Sławomir;Razem;Lista nr 6 - KWW KUKIZ'15;1 HUSIEW Barbara;2 PIŁKA Marian;3 PATER Agata Bożena;4 LECHOWSKI Krzysztof Grzegorz;5 KLIMKOWSKI Sławomir;6 BORDZIO-BERUS Irena;7 FRYDRYK Jakub;8 JĘDRZEJEWSKI Robert Witold;9 POMORSKA Karolina Agnieszka;10 SANKOWSKA-GRABCZUK Lidia Izabela;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 ROSIEWICZ Andrzej Wacław;2 GAJOWNICZEK Krzysztof;3 BUDZYŃSKA Jadwiga Barbara;4 KLOCH Adam Roman;5 MARCINIAK Elżbieta;6 KŁOBUKOWSKI Paweł;7 DŁUGOŁĘCKI Mariusz;8 LENART Karolina;9 KĘPA Justyna Joanna;10 KOWALIK Rafał Grzegorz;Razem;Lista nr 10 - KW JEDNOŚĆ NARODU;1 STAROSIELEC Romuald Tadeusz;2 POŁANECKI Paweł Mieczysław;3 ŻEBROWSKA Irena Małgorzata;4 CIECHANOWICZ Jan;5 SZMIGIEL Beata;6 MACIEJEWSKI Jakub;7 MAROSZEK Adam Jarosław;8 RACZYŃSKA Jolanta;9 SZCZYPIÓR Jolanta Elżbieta;10 JANOWSKI Gabriel;Razem
142609;2;wieś;stały;Świetlica wiejska w Grali-Dąbrowiźnie, Grala-Dąbrowizna 32, 08-114 Skórzec;gm. Skórzec;siedlecki;mazowieckie;895;1162;1162;0;402;493;493;0;0;0;0;0;0;0;0;0;0;493;0;0;493;8;1;7;0;485;10;4;1;0;0;3;0;0;0;1;1;10;2;1;0;0;0;0;0;1;0;0;0;2;41;29;7;0;3;0;0;1;0;0;1;41;418;168;155;59;11;8;7;5;2;0;3;418;1;0;0;0;0;0;0;0;0;0;1;1;10;5;2;0;0;0;0;0;1;0;2;10;1;0;0;0;0;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;2
142609;3;wieś;stały;Zespół Oświatowy w Żelkowie-Kolonii, Żelków Siedlecka 202, 08-110 Siedlce;gm. Skórzec;siedlecki;mazowieckie;836;1089;1089;0;392;444;444;0;0;1;0;0;0;0;0;0;0;444;0;0;444;5;4;1;0;439;23;6;0;1;1;10;3;0;1;1;0;23;9;4;2;1;0;0;0;1;1;0;0;9;61;28;22;2;1;3;0;0;2;0;3;61;326;153;81;57;7;7;6;4;2;2;7;326;5;3;0;1;0;0;0;0;0;1;0;5;11;4;3;1;0;1;0;1;0;0;1;11;3;0;2;0;0;0;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;1
142609;4;wieś;stały;Szkoła Podstawowa w Dąbrówce-Stanach, Dąbrówka-Stany 152, 08-114 Skórzec;gm. Skórzec;siedlecki;mazowieckie;1011;1329;1329;0;413;598;598;0;0;2;0;0;0;0;0;0;0;598;0;0;598;9;5;4;0;589;16;10;0;0;0;3;3;0;0;0;0;16;7;5;0;0;1;0;1;0;0;0;0;7;55;41;12;0;0;0;0;0;1;0;1;55;495;266;97;94;14;11;6;3;0;3;1;495;2;1;0;0;0;0;0;1;0;0;0;2;6;1;2;1;0;0;0;1;0;1;0;6;8;2;5;0;1;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
142609;5;wieś;stały;Zespół Szkolno-Przedszkolny w Skórcu, Siedlecka 1, 08-114 Skórzec;gm. Skórzec;siedlecki;mazowieckie;670;879;879;0;292;378;378;0;0;0;0;0;0;0;0;0;0;378;0;0;378;6;4;2;0;372;16;4;0;0;2;4;5;0;1;0;0;16;8;5;0;0;0;0;0;1;1;0;1;8;62;42;17;0;0;2;0;0;0;0;1;62;270;147;54;37;8;12;5;2;2;1;2;270;2;1;1;0;0;0;0;0;0;0;0;2;11;3;2;2;1;1;0;0;1;0;1;11;3;1;1;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
142609;6;wieś;stały;Niepubliczna Szkoła Podstawowa w Gołąbku, Gołąbek Szkolna 26, 08-114 Skórzec;gm. Skórzec;siedlecki;mazowieckie;354;452;452;0;163;191;191;0;0;0;0;0;0;0;0;0;0;191;0;0;191;5;2;3;0;186;4;1;2;0;0;1;0;0;0;0;0;4;3;3;0;0;0;0;0;0;0;0;0;3;10;5;3;0;1;0;0;0;1;0;0;10;158;96;32;14;4;1;1;0;3;6;1;158;3;3;0;0;0;0;0;0;0;0;0;3;5;2;2;0;0;0;0;0;0;0;1;5;2;2;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;1
142610;1;wieś;stały;Urząd Gminy w Suchożebrach, Aleksandry Ogińskiej 11, 08-125 Suchożebry;gm. Suchożebry;siedlecki;mazowieckie;1420;1858;1858;0;548;872;872;0;0;0;0;0;0;0;0;0;0;872;0;0;872;5;0;5;0;867;46;21;8;2;0;10;3;0;1;1;0;46;13;4;3;2;1;0;0;0;0;1;2;13;115;74;18;2;3;4;0;1;3;4;6;115;655;332;108;163;12;13;7;8;1;5;6;655;5;3;1;0;0;1;0;0;0;0;0;5;22;5;5;1;0;2;0;2;0;5;2;22;4;3;0;0;0;0;1;0;0;0;0;4;7;0;0;0;0;1;0;0;0;0;6;7
142610;2;wieś;stały;Szkoła Podstawowa w Krynicy, Krynica 33, 08-125 Suchożebry;gm. Suchożebry;siedlecki;mazowieckie;438;579;579;0;176;262;262;0;0;4;0;0;0;0;0;0;0;262;0;0;262;2;2;0;0;260;17;8;0;1;0;0;0;0;0;0;8;17;2;1;0;1;0;0;0;0;0;0;0;2;35;30;3;0;0;1;0;0;0;0;1;35;206;84;43;53;5;4;7;6;1;2;1;206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142610;3;wieś;stały;Szkoła Podstawowa w Krześlinie, Krześlin 67, 08-125 Suchożebry;gm. Suchożebry;siedlecki;mazowieckie;446;593;593;0;180;266;266;0;0;0;0;0;0;0;0;0;0;266;0;0;266;5;2;3;0;261;8;2;0;2;0;1;3;0;0;0;0;8;7;3;1;1;0;0;1;0;0;1;0;7;44;25;10;0;1;2;1;0;1;0;4;44;194;98;30;47;6;9;0;1;0;1;2;194;1;1;0;0;0;0;0;0;0;0;0;1;6;2;2;0;0;1;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
142610;4;wieś;stały;Zespół Szkół Publicznych w Suchożebrach, Siedlecka 8, 08-125 Suchożebry;gm. Suchożebry;siedlecki;mazowieckie;550;726;726;0;278;272;272;0;0;0;0;0;0;0;0;0;0;272;0;0;272;3;1;2;0;269;15;8;2;0;0;0;4;0;1;0;0;15;3;2;0;0;0;0;0;0;0;0;1;3;41;20;17;0;1;0;0;0;1;0;2;41;198;128;26;23;6;7;3;2;1;2;0;198;2;1;1;0;0;0;0;0;0;0;0;2;7;2;1;1;0;0;0;1;1;0;1;7;3;1;0;1;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
142611;1;wieś;stały;Gminny Ośrodek Pielęgnacji Tradycji Kulinarnych w Wólce Wiśniewskiej, Wólka Wiśniewska 60, 08-112 Wiśniew;gm. Wiśniew;siedlecki;mazowieckie;694;900;900;0;288;406;406;0;0;0;0;0;0;0;0;0;0;406;0;0;406;4;4;0;0;402;14;6;2;1;2;2;1;0;0;0;0;14;7;4;1;0;0;1;0;0;0;0;1;7;38;25;9;0;1;2;0;0;0;0;1;38;323;131;109;69;2;5;3;0;0;2;2;323;1;1;0;0;0;0;0;0;0;0;0;1;15;6;5;2;0;1;0;0;0;0;1;15;4;1;0;0;0;1;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0
142611;2;wieś;stały;Wiejski Dom Integracji w Borkach-Paduchach, Borki-Paduchy 92, 08-112 Wiśniew;gm. Wiśniew;siedlecki;mazowieckie;513;662;662;0;137;376;376;0;0;0;0;0;0;0;0;0;0;376;0;0;376;3;0;3;0;373;15;12;1;0;0;1;0;1;0;0;0;15;6;1;3;0;0;1;0;0;0;1;0;6;40;27;8;0;1;2;0;0;0;0;2;40;297;89;119;73;4;5;0;0;0;2;5;297;0;0;0;0;0;0;0;0;0;0;0;0;11;2;3;1;2;1;0;1;0;1;0;11;4;0;0;1;0;0;0;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0
142611;3;wieś;stały;Gminny Ośrodek Kultury w Wiśniewie, Bat. Chłopskich 2, 08-112 Wiśniew;gm. Wiśniew;siedlecki;mazowieckie;1121;1455;1455;0;382;739;739;0;0;5;0;0;0;0;0;0;0;739;0;0;739;7;5;2;0;732;24;10;1;1;1;5;1;0;0;1;4;24;25;12;4;0;0;2;0;4;1;0;2;25;104;77;9;0;2;1;1;2;5;1;6;104;540;231;118;147;10;13;7;5;3;3;3;540;7;1;1;1;0;4;0;0;0;0;0;7;26;12;7;0;2;2;0;1;0;2;0;26;3;1;0;0;1;0;0;0;0;1;0;3;3;0;0;0;0;2;1;0;0;0;0;3
142611;4;wieś;stały;Szkoła Podstawowa w Radomyśli, Radomyśl 46, 08-112 Wiśniew;gm. Wiśniew;siedlecki;mazowieckie;673;867;867;0;250;423;423;0;4;1;0;0;0;0;0;0;0;423;0;0;423;5;3;2;0;418;9;6;1;0;0;1;1;0;0;0;0;9;2;0;0;0;0;0;0;0;2;0;0;2;13;9;1;0;0;0;0;0;0;0;3;13;372;114;143;84;7;6;8;1;3;4;2;372;0;0;0;0;0;0;0;0;0;0;0;0;16;8;0;0;1;0;1;2;1;2;1;16;4;0;0;0;0;0;0;1;1;2;0;4;2;1;0;0;0;1;0;0;0;0;0;2
142611;5;wieś;stały;Szkoła Podstawowa w Śmiarach, Śmiary 68, 08-112 Wiśniew;gm. Wiśniew;siedlecki;mazowieckie;564;726;726;0;117;447;447;0;0;0;0;0;0;0;0;0;0;447;0;0;447;2;0;2;0;445;12;6;0;2;0;0;1;0;0;0;3;12;2;0;1;0;0;0;0;1;0;0;0;2;23;17;5;1;0;0;0;0;0;0;0;23;389;127;128;99;7;9;6;1;1;7;4;389;3;2;1;0;0;0;0;0;0;0;0;3;14;0;7;3;2;0;1;0;0;0;1;14;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1
142612;1;wieś;stały;Zespół Szkół w Wodyniach, ul. Siedlecka 7, 08-117 Wodynie;gm. Wodynie;siedlecki;mazowieckie;553;716;716;0;273;280;280;0;0;2;0;0;0;0;0;0;0;280;0;0;280;3;3;0;0;277;21;9;1;0;1;4;2;0;0;3;1;21;9;1;3;1;0;0;0;1;0;0;3;9;29;22;3;0;1;0;0;0;1;0;2;29;210;121;37;35;6;1;4;2;1;3;0;210;0;0;0;0;0;0;0;0;0;0;0;0;8;5;2;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142612;2;wieś;stały;Zespół Szkół w Wodyniach, ul. Siedlecka 7, 08-117 Wodynie;gm. Wodynie;siedlecki;mazowieckie;537;701;701;0;294;243;243;0;0;0;0;0;0;0;0;0;0;243;0;0;243;6;3;3;0;237;9;6;0;0;0;2;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;36;28;6;0;0;0;0;0;1;0;1;36;180;100;29;25;7;7;7;1;2;0;2;180;4;1;0;0;1;0;0;1;0;1;0;4;6;3;0;1;0;0;0;1;0;1;0;6;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1
142612;3;wieś;stały;Zespół Szkół w Seroczynie, Siedlecka 11, 08-116 Seroczyn;gm. Wodynie;siedlecki;mazowieckie;628;820;820;0;219;409;409;0;0;1;0;0;0;0;0;0;0;409;0;0;409;6;5;1;0;403;10;2;1;0;0;1;4;2;0;0;0;10;8;2;0;1;0;2;0;1;0;1;1;8;45;28;8;0;0;3;0;0;1;0;5;45;328;135;90;67;11;7;4;8;1;3;2;328;1;1;0;0;0;0;0;0;0;0;0;1;9;3;5;0;0;1;0;0;0;0;0;9;2;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
142612;4;wieś;stały;Zespół Szkół w Seroczynie, Siedlecka 11, 08-116 Seroczyn;gm. Wodynie;siedlecki;mazowieckie;353;456;456;0;174;179;179;0;0;0;0;0;0;0;0;0;0;179;0;0;179;3;2;1;0;176;7;3;0;0;0;2;1;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;0;0;1;0;0;0;0;0;6;160;64;48;37;5;1;1;2;0;0;2;160;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142612;5;wieś;stały;Szkoła Podstawowa w Rudzie Wolińskiej, Ruda Wolińska 47, 08-117 Wodynie;gm. Wodynie;siedlecki;mazowieckie;404;516;516;0;162;242;242;0;0;6;0;0;0;0;0;0;0;242;0;0;242;2;1;1;0;240;10;5;1;0;0;2;2;0;0;0;0;10;4;3;0;1;0;0;0;0;0;0;0;4;44;27;9;1;2;1;0;0;2;1;1;44;173;83;42;23;7;7;3;2;0;3;3;173;1;0;0;0;0;0;0;0;0;0;1;1;6;1;2;0;0;0;0;2;1;0;0;6;2;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
142612;6;wieś;stały;Pawilon turystyczny w Woli Wodyńskiej, Wola Wodyńska 109A, 08-117 Wodynie;gm. Wodynie;siedlecki;mazowieckie;312;398;398;0;92;220;220;0;0;0;0;0;0;0;0;0;0;220;0;0;220;4;0;4;0;216;3;0;1;0;0;0;2;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;1;15;13;1;0;0;0;1;0;0;0;0;15;186;81;54;27;9;4;1;1;1;2;6;186;0;0;0;0;0;0;0;0;0;0;0;0;10;7;0;1;0;1;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
142613;1;wieś;stały;Szkoła Podstawowa w Zbuczynie, Jana Pawła II 3, 08-106 Zbuczyn;gm. Zbuczyn;siedlecki;mazowieckie;1406;1825;1825;0;483;923;923;0;0;5;0;0;0;0;0;0;0;923;0;0;923;10;2;8;0;913;64;29;5;4;0;11;8;1;2;1;3;64;18;7;1;0;0;1;0;2;3;0;4;18;146;99;17;2;2;7;1;1;4;0;13;146;628;267;195;98;20;22;9;2;1;5;9;628;7;2;1;1;0;2;0;0;0;1;0;7;40;18;13;2;0;1;0;1;0;2;3;40;8;2;1;1;1;0;2;0;0;0;1;8;2;0;0;0;0;0;0;0;0;2;0;2
142613;2;wieś;stały;Szkoła Podstawowa w Zbuczynie, Jana Pawła II 3, 08-106 Zbuczyn;gm. Zbuczyn;siedlecki;mazowieckie;716;931;931;0;274;442;442;0;0;10;0;0;0;0;0;0;0;442;0;0;442;4;2;2;0;438;19;9;0;2;1;5;2;0;0;0;0;19;7;4;0;0;0;1;1;0;1;0;0;7;38;28;4;1;2;1;0;0;2;0;0;38;359;129;140;51;6;14;9;7;0;1;2;359;1;1;0;0;0;0;0;0;0;0;0;1;10;4;2;1;1;0;1;0;0;0;1;10;3;0;3;0;0;0;0;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;1
142613;3;wieś;stały;Szkoła Podstawowa w Czuryłach, Cielemęc 44, 08-106 Zbuczyn;gm. Zbuczyn;siedlecki;mazowieckie;707;905;905;0;247;460;460;0;0;1;0;0;0;0;0;0;0;460;0;0;460;4;1;3;0;456;34;18;3;0;1;5;5;0;0;0;2;34;2;1;0;0;0;0;0;0;0;0;1;2;40;26;8;3;0;1;0;0;0;0;2;40;362;135;127;75;4;6;5;1;2;6;1;362;1;0;1;0;0;0;0;0;0;0;0;1;12;6;3;2;0;1;0;0;0;0;0;12;3;1;1;1;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;2;2
142613;4;wieś;stały;Szkoła Podstawowa w Dziewulach, Dziewule Kościelna 10, 08-106 Zbuczyn;gm. Zbuczyn;siedlecki;mazowieckie;754;983;983;0;303;451;451;0;0;0;0;0;0;0;0;0;0;451;0;0;451;6;1;5;0;445;20;14;3;1;0;1;0;0;1;0;0;20;5;3;0;0;0;1;0;0;1;0;0;5;22;16;2;1;3;0;0;0;0;0;0;22;367;98;142;80;15;7;7;7;1;6;4;367;1;1;0;0;0;0;0;0;0;0;0;1;20;6;5;0;1;2;1;2;1;1;1;20;8;4;0;1;0;0;0;0;1;2;0;8;2;1;0;0;0;0;0;0;0;0;1;2
142613;5;wieś;stały;Szkoła Podstawowa w Izdebkach-Kosnach, Izdebki-Kosny 38, 08-111 Krzesk-Królowa Niwa;gm. Zbuczyn;siedlecki;mazowieckie;416;530;530;0;149;267;267;0;0;0;0;0;0;0;0;0;0;267;0;0;267;2;0;2;0;265;16;7;0;0;0;1;2;0;0;0;6;16;1;1;0;0;0;0;0;0;0;0;0;1;34;33;0;1;0;0;0;0;0;0;0;34;199;88;63;30;4;6;1;0;0;6;1;199;0;0;0;0;0;0;0;0;0;0;0;0;6;2;3;0;0;0;0;0;0;0;1;6;7;2;1;0;0;0;4;0;0;0;0;7;2;0;1;1;0;0;0;0;0;0;0;2
142613;6;wieś;stały;Szkoła Podstawowa w Krzesku-Królowa Niwa, Krzesk-Królowa Niwa 23, 08-111 Krzesk-Królowa Niwa;gm. Zbuczyn;siedlecki;mazowieckie;780;1005;1005;0;355;425;425;0;0;1;0;0;0;0;0;0;0;425;0;0;425;0;0;0;0;425;7;3;0;0;1;2;1;0;0;0;0;7;11;7;1;0;0;1;0;0;0;0;2;11;41;30;6;0;0;0;1;0;2;0;2;41;353;98;181;58;3;5;4;0;1;3;0;353;4;4;0;0;0;0;0;0;0;0;0;4;7;6;0;0;0;1;0;0;0;0;0;7;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1
142613;7;wieś;stały;Szkoła Podstawowa w Krzesku-Królowa Niwa, Krzesk-Królowa Niwa 23, 08-111 Krzesk-Królowa Niwa;gm. Zbuczyn;siedlecki;mazowieckie;452;583;583;0;150;302;302;0;0;1;0;0;0;0;0;0;0;302;0;0;302;5;4;1;0;297;9;6;1;0;0;1;0;0;0;1;0;9;6;6;0;0;0;0;0;0;0;0;0;6;32;13;12;3;0;0;0;1;2;0;1;32;227;76;97;32;6;6;2;3;3;0;2;227;1;0;1;0;0;0;0;0;0;0;0;1;20;6;12;0;0;1;0;0;1;0;0;20;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
142613;8;wieś;stały;Szkoła Podstawowa, Ługi Wielkie 39, 08-106 Zbuczyn;gm. Zbuczyn;siedlecki;mazowieckie;472;606;606;0;201;271;271;0;1;1;0;0;0;0;0;0;0;271;0;0;271;5;3;2;0;266;14;7;2;1;0;2;1;0;1;0;0;14;3;0;0;0;0;0;0;2;0;0;1;3;21;16;3;0;0;1;0;0;0;0;1;21;221;96;79;28;7;6;0;0;2;2;1;221;0;0;0;0;0;0;0;0;0;0;0;0;5;1;2;0;0;0;0;2;0;0;0;5;2;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
142613;9;wieś;stały;Szkoła Podstawowa, Borki-Kosy 24, 08-106 Zbuczyn;gm. Zbuczyn;siedlecki;mazowieckie;422;544;544;0;115;307;307;0;0;0;0;0;0;0;0;0;0;307;0;0;307;5;3;2;0;302;16;3;2;0;0;3;3;1;0;2;2;16;5;3;1;0;0;0;0;0;0;1;0;5;17;11;3;0;1;0;0;1;1;0;0;17;247;100;68;61;6;3;1;2;1;3;2;247;1;1;0;0;0;0;0;0;0;0;0;1;16;8;3;0;0;1;1;1;0;2;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142701;1;miasto;stały;Zakład Energetyczny, ul. Reymonta 57, 09-200 Sierpc;m. Sierpc;sierpecki;mazowieckie;752;934;934;0;407;345;345;0;0;0;0;0;0;0;0;0;0;345;0;0;345;4;3;1;0;341;15;9;0;0;0;4;0;2;0;0;0;15;15;6;2;3;0;1;1;0;1;0;1;15;100;46;38;5;2;2;0;0;1;1;5;100;182;59;36;62;4;2;1;4;0;3;11;182;6;2;1;0;0;2;1;0;0;0;0;6;20;9;2;0;2;2;0;0;1;3;1;20;2;0;1;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;1;1
142701;2;miasto;stały;Ratusz, pl. Kardynała Wyszyńskiego 1, 09-200 Sierpc;m. Sierpc;sierpecki;mazowieckie;667;849;849;0;336;331;331;0;0;0;0;0;0;0;0;0;0;331;0;0;331;0;0;0;0;331;12;7;0;0;0;3;0;0;0;0;2;12;18;11;3;2;0;0;0;0;0;0;2;18;108;36;42;17;2;4;0;1;0;0;6;108;182;55;33;67;5;2;2;3;1;3;11;182;1;0;0;0;0;0;1;0;0;0;0;1;9;3;3;2;0;0;0;0;0;0;1;9;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
142701;3;miasto;stały;Spółdzielnia Usług Rolniczych, ul. Kościuszki 8, 09-200 Sierpc;m. Sierpc;sierpecki;mazowieckie;794;1035;1035;0;379;415;415;0;0;2;0;0;0;0;0;0;0;415;0;0;415;0;0;0;0;415;18;6;1;1;0;7;1;0;0;1;1;18;20;16;0;0;0;1;0;1;1;0;1;20;133;56;53;9;6;1;0;2;0;0;6;133;218;86;34;66;5;3;5;0;0;2;17;218;1;1;0;0;0;0;0;0;0;0;0;1;20;9;2;0;2;3;2;0;1;0;1;20;4;3;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;0;1;0;0;1
142701;4;miasto;stały;Miejskie Przedszkole Nr 2, ul. Narutowicza 9, 09-200 Sierpc;m. Sierpc;sierpecki;mazowieckie;766;976;976;0;322;444;444;0;0;1;0;0;0;0;0;0;0;444;0;0;444;1;0;1;0;443;8;4;0;2;0;2;0;0;0;0;0;8;30;18;4;3;0;1;1;1;0;0;2;30;174;86;67;6;3;2;0;2;0;0;8;174;214;93;30;54;7;2;11;3;2;2;10;214;2;0;2;0;0;0;0;0;0;0;0;2;12;6;1;0;3;2;0;0;0;0;0;12;3;0;0;1;0;0;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
142701;5;miasto;stały;Szkoła Podstawowa Nr 3, ul. Konstytucji 3 Maja 8, 09-200 Sierpc;m. Sierpc;sierpecki;mazowieckie;727;962;962;0;290;437;437;0;1;0;0;0;0;0;0;0;0;437;0;0;437;3;3;0;0;434;18;8;4;0;4;2;0;0;0;0;0;18;30;17;3;6;0;1;0;0;0;1;2;30;169;63;75;8;4;5;1;1;2;0;10;169;192;83;32;46;10;2;5;0;3;3;8;192;2;1;1;0;0;0;0;0;0;0;0;2;20;9;4;1;0;3;1;0;0;0;2;20;2;0;2;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;1
142701;6;miasto;stały;Gimnazjum Miejskie, ul. Braci Tułodzieckich 2, 09-200 Sierpc;m. Sierpc;sierpecki;mazowieckie;851;1115;1115;0;379;472;472;0;1;2;0;0;0;0;0;0;0;472;0;0;472;7;7;0;0;465;21;14;2;0;0;1;0;0;0;2;2;21;15;10;1;1;0;0;0;0;0;0;3;15;169;74;80;6;1;0;0;3;1;0;4;169;237;119;34;42;3;7;5;1;5;5;16;237;5;3;0;0;0;1;0;0;0;1;0;5;9;4;1;0;0;3;1;0;0;0;0;9;9;2;1;2;1;0;0;0;1;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0
