Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 BOSAK Krzysztof;2 KULESZA Jakub;3 PAZIO Rafał Piotr;4 ROSS Sebastian;5 KRAJSKI Stanisław;6 PISKORZ Monika Beata;7 PAMIĘTA Marta;8 KRAJEWSKA Zuzanna Maria;9 KRZYSZTOFIK Joanna;10 JAKUBIAK Marek;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 BIEDROŃ Robert;2 SCHEURING-WIELGUS Joanna Izabela;3 PŁATEK Monika Stanisława;4 TRACZYK Adam Paweł;5 BUŹNIAK Sylwia Lidia;6 TARCZYŃSKA Anna Małgorzata;7 PELC Filip Tadeusz;8 KUBIAK Jacek Zbigniew;9 BRAITER Katarzyna Anna;10 GAWKOWSKI Krzysztof Kamil;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 CIMOSZEWICZ Włodzimierz;2 HALICKI Andrzej Witold;3 GASIUK-PIHOWICZ Kamila;4 HÜBNER Danuta Maria;5 BONI Michał Jan;6 ZIELIŃSKA Urszula Sara;7 PUDŁOWSKI Paweł Patryk;8 KALATA Edyta Teresa;9 BRZEZIŃSKA Anna Katarzyna;10 BARTOSZEWSKI Władysław Teofil;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 SARYUSZ-WOLSKI Jacek Emil;2 CZARNECKI Ryszard Henryk;3 RADZIWIŁŁ Konstanty;4 CZERWIŃSKA Anita;5 GRYGLAS Zbigniew;6 TOMASZEWSKA Ewa;7 SMIRNOW Andrzej;8 KALETA Sebastian Jerzy;9 CHOROSIŃSKA Dominika Małgorzata;10 WYPYCH Małgorzata Maria;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 ZANDBERG Adrian Tadeusz;2 NOSAL-IKONOWICZ Agata Alina;3 KUCZYŃSKA Urszula Teresa;4 WRÓBLEWSKI Giedymin;5 TOFIL-SŁAWUSZEWSKA Anna Maria;6 BIEJAT Magdalena Agnieszka;7 MIERZWA Michał Mikołaj;8 WICHA Joanna Beata;9 WALCZYŃSKI Hubert Michał;10 GRODZKA Anna;Razem;Lista nr 6 - KWW KUKIZ'15;1 TYSZKA Stanisław;2 RZYMKOWSKI Tomasz Piotr;3 TANAJNO Paweł Jan;4 WITKOWSKA Agata Joanna;5 GŁOWACKA Ewa Katarzyna;6 OLSZEWSKA Mariola Aneta;7 MODZELEWSKI Jarosław;8 WOJAKOWSKA Magdalena Maria;9 BORKOWSKI Łukasz Jan;10 JOŃCZYK Łukasz;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 GWIAZDOWSKI Robert Andrzej;2 CZERWIŃSKA Ewa Barbara;3 STECZOWICZ Bartłomiej Aleksander;4 ADAMKIEWICZ Marcin Piotr;5 MELAK Zofia Emilia;6 STAŃCZUK Dunia;7 MATYJASIAK Wojciech Robert;8 BEKIER Bartłomiej Maksymilian;9 SOWIŃSKA-KOBELAK Dorota;10 ŻMIJEWSKI Bogdan;Razem
146508;372;miasto;stały;LXXVI Liceum Ogólnokształcące, Praga-Północ ul. Kowelska 1, 03-432 Warszawa;Praga-Północ;Warszawa;mazowieckie;1128;1478;1476;2;417;711;710;1;1;6;0;0;0;0;0;0;0;710;0;0;710;6;4;2;0;704;42;20;3;0;0;6;2;1;1;0;9;42;92;59;7;22;1;2;1;0;0;0;0;92;278;113;41;35;46;6;7;3;2;2;23;278;246;94;83;16;9;4;5;0;16;3;16;246;18;12;4;0;0;0;0;1;0;0;1;18;17;11;1;1;2;0;1;0;0;1;0;17;11;6;2;0;1;0;0;0;1;0;1;11
146508;373;miasto;stały;Filia Szkoły Podstawowej nr 258, Praga-Północ ul. Namysłowska 1, 03-454 Warszawa;Praga-Północ;Warszawa;mazowieckie;688;890;888;2;286;402;402;0;1;3;0;0;0;0;0;0;0;402;0;0;402;2;1;1;0;400;20;9;1;0;0;0;0;1;0;0;9;20;45;31;7;6;1;0;0;0;0;0;0;45;155;41;28;21;42;4;4;1;1;4;9;155;143;48;41;18;11;2;3;0;10;7;3;143;19;13;1;0;0;0;1;0;0;0;4;19;13;4;3;1;0;2;1;1;0;1;0;13;5;4;0;0;0;0;0;0;0;1;0;5
146508;374;miasto;stały;LXXVI Liceum Ogólnokształcące, Praga-Północ ul. Kowelska 1, 03-432 Warszawa;Praga-Północ;Warszawa;mazowieckie;516;680;680;0;230;286;286;0;0;0;0;0;0;0;0;0;0;286;0;0;286;2;2;0;0;284;17;10;2;0;0;2;0;0;0;0;3;17;29;18;4;2;1;0;2;1;1;0;0;29;108;38;10;19;23;7;2;2;1;0;6;108;109;44;39;4;3;2;5;0;6;4;2;109;7;5;1;0;0;0;1;0;0;0;0;7;6;5;0;0;1;0;0;0;0;0;0;6;8;5;0;0;0;1;0;1;0;0;1;8
146508;375;miasto;stały;Szkoła Podstawowa Nr 258, Praga-Północ ul. B. Brechta 8, 03-472 Warszawa;Praga-Północ;Warszawa;mazowieckie;961;1241;1240;1;221;740;740;0;1;7;0;0;0;0;0;0;0;740;0;0;740;3;1;2;0;737;31;18;1;0;0;0;3;1;1;0;7;31;88;55;10;19;2;1;1;0;0;0;0;88;290;106;49;27;85;10;4;1;1;0;7;290;275;105;89;16;11;4;7;4;24;7;8;275;19;14;2;0;1;0;1;0;0;0;1;19;23;15;4;2;0;1;1;0;0;0;0;23;11;3;3;1;0;1;0;0;1;0;2;11
146508;376;miasto;stały;Zespół Szkół nr 11, Praga-Północ ul. Ratuszowa 13, 03-450 Warszawa;Praga-Północ;Warszawa;mazowieckie;1091;1424;1423;1;298;793;792;1;0;5;0;0;0;0;0;0;0;794;0;4;790;4;0;4;0;786;40;18;2;3;0;4;0;2;0;0;11;40;77;49;14;13;0;0;0;0;1;0;0;77;334;144;54;34;70;8;2;6;0;1;15;334;273;108;88;17;5;4;8;3;24;9;7;273;20;17;1;0;1;0;0;0;0;0;1;20;27;9;12;2;2;0;0;0;1;1;0;27;15;11;1;0;0;0;1;1;0;1;0;15
146508;377;miasto;stały;Zespół Szkół nr 11, Praga-Północ ul. Ratuszowa 13, 03-450 Warszawa;Praga-Północ;Warszawa;mazowieckie;883;1205;1204;1;329;554;554;0;1;7;0;0;0;0;0;0;0;557;0;7;550;4;4;0;0;546;34;22;5;0;0;0;0;0;1;1;5;34;59;43;7;8;0;0;1;0;0;0;0;59;183;87;19;14;43;3;3;0;0;2;12;183;224;85;78;9;4;1;10;1;32;4;0;224;18;8;2;5;0;1;0;0;0;2;0;18;21;13;0;3;2;1;0;0;1;0;1;21;7;4;0;0;0;0;0;0;3;0;0;7
146508;378;miasto;stały;Budynek PKP PLK S. A., Praga-Północ ul. Targowa 74, 03-734 Warszawa;Praga-Północ;Warszawa;mazowieckie;1093;1406;1405;1;444;649;649;0;0;8;0;0;0;0;0;0;0;649;0;0;649;5;5;0;0;644;35;13;10;2;0;2;0;1;0;0;7;35;77;59;5;7;1;2;1;0;0;2;0;77;241;74;35;26;69;17;2;2;0;0;16;241;245;100;84;11;12;2;16;0;12;2;6;245;20;12;3;0;0;0;0;0;2;0;3;20;17;11;0;1;2;1;1;1;0;0;0;17;9;4;3;0;0;1;1;0;0;0;0;9
146508;379;miasto;stały;Szkoła Podstawowa nr 127, Praga-Północ ul. Kowieńska 12/20, 03-438 Warszawa;Praga-Północ;Warszawa;mazowieckie;1136;1469;1467;2;500;636;636;0;0;1;1;1;0;0;0;0;1;637;1;0;637;6;4;2;0;631;37;22;1;1;0;3;0;1;0;0;9;37;83;49;14;15;2;0;0;0;1;0;2;83;236;81;30;31;67;4;0;1;4;1;17;236;237;88;87;12;8;4;10;2;17;3;6;237;11;6;0;1;0;0;0;0;2;0;2;11;13;11;1;1;0;0;0;0;0;0;0;13;14;3;6;0;0;1;2;0;0;2;0;14
146508;380;miasto;stały;Przedszkole nr 171, Praga-Północ ul. Równa 2, 03-418 Warszawa;Praga-Północ;Warszawa;mazowieckie;1164;1528;1528;0;382;782;782;0;0;14;0;0;0;0;0;0;0;782;0;0;782;4;1;3;0;778;31;13;4;0;2;4;0;1;1;0;6;31;99;61;12;19;3;1;1;0;1;1;0;99;300;125;42;31;71;4;5;3;1;6;12;300;285;115;92;23;5;7;4;3;19;7;10;285;23;14;2;1;0;0;0;1;1;2;2;23;26;14;6;2;2;0;0;1;0;0;1;26;14;6;0;1;2;0;3;1;0;0;1;14
146508;381;miasto;stały;A. O. M. Nr 3 ZGN, Praga-Północ ul. Tarchomińska 14, 03-746 Warszawa;Praga-Północ;Warszawa;mazowieckie;1705;2208;2208;0;315;1390;1390;0;1;5;0;0;0;0;0;0;0;1390;0;9;1381;4;3;1;0;1377;58;41;2;0;0;4;0;1;1;0;9;58;104;68;11;21;1;1;0;0;0;0;2;104;596;268;77;57;124;27;6;2;4;4;27;596;528;229;143;36;42;12;8;2;33;12;11;528;23;15;4;2;0;0;0;1;1;0;0;23;43;27;9;2;1;0;0;2;0;0;2;43;25;17;3;0;0;0;2;0;1;0;2;25
146508;382;miasto;stały;Szkoła Podstawowa nr 395, Praga-Północ ul. J. Sierakowskiego 9, 03-709 Warszawa;Praga-Północ;Warszawa;mazowieckie;1326;1751;1749;2;288;1038;1037;1;1;21;0;0;0;0;0;0;0;1038;0;0;1038;4;1;3;0;1034;55;34;5;0;0;4;1;0;1;0;10;55;125;77;15;28;2;0;0;1;0;1;1;125;469;189;57;49;102;24;6;6;1;1;34;469;307;139;98;12;9;4;4;0;20;12;9;307;25;22;0;1;0;0;1;0;0;0;1;25;32;25;4;1;2;0;0;0;0;0;0;32;21;15;2;0;0;0;1;1;0;2;0;21
146508;383;miasto;stały;Zakład Gospodarowania Nieruchomościami, Praga-Północ ul. Jagiellońska 23, 03-719 Warszawa;Praga-Północ;Warszawa;mazowieckie;939;1239;1239;0;294;645;645;0;1;16;1;1;0;0;0;0;1;645;1;0;645;2;2;0;0;643;17;8;3;0;0;1;0;1;0;0;4;17;81;56;9;9;2;1;2;0;1;0;1;81;287;92;35;47;70;10;7;2;0;1;23;287;203;81;57;9;7;1;10;2;20;8;8;203;26;20;1;2;1;0;0;0;2;0;0;26;17;10;2;0;1;0;0;1;1;1;1;17;12;9;2;0;0;0;0;0;0;1;0;12
146508;384;miasto;stały;Szkoła Podstawowa nr 50, Praga-Północ ul. Jagiellońska 7, 03-721 Warszawa;Praga-Północ;Warszawa;mazowieckie;1133;1475;1475;0;277;856;856;0;0;8;0;0;0;0;0;0;0;855;0;0;855;5;4;1;0;850;38;22;5;2;2;1;0;0;0;0;6;38;118;74;17;19;3;0;1;1;0;0;3;118;387;127;40;54;123;16;6;4;0;1;16;387;237;103;77;18;7;1;4;1;11;8;7;237;22;15;2;3;0;0;0;0;1;0;1;22;31;21;6;0;1;0;0;1;2;0;0;31;17;16;0;0;0;0;0;0;0;1;0;17
146508;385;miasto;stały;Szkoła Podstawowa nr 50, Praga-Północ ul. Jagiellońska 7, 03-721 Warszawa;Praga-Północ;Warszawa;mazowieckie;1288;1654;1653;1;285;1003;1002;1;0;7;0;0;0;0;0;0;0;1003;0;0;1003;3;2;1;0;1000;32;16;5;0;0;2;0;1;2;1;5;32;116;67;18;20;1;4;2;2;1;0;1;116;422;156;61;66;99;17;5;0;0;4;14;422;342;163;89;22;9;9;2;2;26;11;9;342;32;20;3;2;1;0;2;0;0;1;3;32;35;24;4;1;5;0;0;0;0;0;1;35;21;13;1;0;1;2;1;1;0;0;2;21
146508;386;miasto;stały;Zespół Szkolno-Przedszkolny nr 10, Praga-Północ ul. Tarchomińska 4, 03-746 Warszawa;Praga-Północ;Warszawa;mazowieckie;824;1113;1111;2;205;619;618;1;0;9;0;0;0;0;0;0;0;619;0;0;619;5;2;3;0;614;28;20;1;0;0;1;0;0;0;0;6;28;84;56;5;13;2;0;2;2;0;4;0;84;242;94;30;31;62;6;2;2;0;2;13;242;218;96;65;17;7;1;5;1;16;5;5;218;18;14;1;2;0;0;1;0;0;0;0;18;15;11;1;0;0;0;2;0;0;0;1;15;9;7;0;0;0;1;0;0;1;0;0;9
146508;387;miasto;stały;Zespół Szkolno-Przedszkolny nr 10, Praga-Północ ul. Tarchomińska 4, 03-746 Warszawa;Praga-Północ;Warszawa;mazowieckie;1106;1434;1432;2;309;797;797;0;2;12;1;1;0;0;0;0;1;797;0;0;797;2;0;2;0;795;33;22;0;1;1;3;1;1;1;0;3;33;70;52;5;9;0;2;0;1;0;0;1;70;336;134;46;35;80;10;5;2;2;2;20;336;316;142;90;23;14;5;6;2;26;6;2;316;8;6;0;0;0;0;1;1;0;0;0;8;22;13;4;1;1;2;0;0;0;0;1;22;10;6;2;0;0;0;0;0;0;1;1;10
146508;388;miasto;stały;Szkoła Podstawowa nr 30, Praga-Północ ul. Kawęczyńska 2, 03-772 Warszawa;Praga-Północ;Warszawa;mazowieckie;1243;1615;1615;0;355;888;888;0;0;17;0;0;0;0;0;0;0;885;0;0;885;8;2;6;0;877;40;20;3;0;1;0;2;1;0;0;13;40;92;59;14;11;1;0;2;1;2;1;1;92;370;146;52;46;91;11;7;3;0;3;11;370;318;126;91;27;12;5;6;2;35;1;13;318;12;9;0;2;1;0;0;0;0;0;0;12;32;21;2;0;3;1;1;0;0;3;1;32;13;8;2;0;1;0;0;0;0;1;1;13
146508;389;miasto;stały;Szkoła Muzyczna, Praga-Północ ul. Kawęczyńska 23/25, 03-775 Warszawa;Praga-Północ;Warszawa;mazowieckie;1209;1606;1605;1;555;654;654;0;0;5;0;0;0;0;0;0;0;654;0;0;654;6;4;2;0;648;23;12;1;3;0;0;0;0;0;0;7;23;90;55;17;14;0;1;2;0;1;0;0;90;227;72;43;37;50;7;3;4;3;0;8;227;263;89;82;26;10;5;5;0;28;9;9;263;17;11;0;0;0;0;4;0;0;1;1;17;16;7;1;2;3;1;0;0;2;0;0;16;12;9;1;0;0;0;0;0;1;0;1;12
146508;390;miasto;stały;A. O. M. nr 3 ZGN, Praga-Północ ul. Tarchomińska 14, 03-746 Warszawa;Praga-Północ;Warszawa;mazowieckie;930;1244;1244;0;292;638;638;0;2;4;0;0;0;0;0;0;0;652;0;19;633;1;1;0;0;632;23;13;1;0;0;0;0;0;0;0;9;23;70;46;11;10;0;0;2;0;1;0;0;70;270;106;49;31;52;12;1;1;2;2;14;270;243;98;74;14;12;4;6;1;27;3;4;243;8;3;1;1;0;1;0;1;0;0;1;8;16;8;2;1;1;2;1;0;0;1;0;16;2;1;1;0;0;0;0;0;0;0;0;2
146508;391;miasto;stały;Szkoła Podstawowa nr 354, Praga-Północ ul. Otwocka 3, 03-759 Warszawa;Praga-Północ;Warszawa;mazowieckie;1050;1337;1337;0;462;588;588;0;0;1;0;0;0;0;0;0;0;588;0;0;588;3;2;1;0;585;22;12;0;0;0;1;0;2;0;0;7;22;46;29;10;2;3;0;1;0;0;1;0;46;221;91;31;27;42;11;4;0;1;3;11;221;261;125;83;11;8;5;3;4;12;6;4;261;14;12;1;0;0;0;0;1;0;0;0;14;13;9;0;1;2;0;0;0;0;0;1;13;8;3;1;0;1;1;0;0;0;0;2;8
146508;392;miasto;stały;Szkoła Podstawowa nr 354, Praga-Północ ul. Otwocka 3, 03-759 Warszawa;Praga-Północ;Warszawa;mazowieckie;1263;1634;1633;1;522;741;741;0;0;8;0;0;0;0;0;0;0;741;0;0;741;5;2;3;0;736;41;16;3;1;1;3;0;2;0;0;15;41;91;61;14;12;1;0;1;0;1;0;1;91;250;99;19;37;51;13;4;8;2;2;15;250;290;118;85;33;7;4;8;0;24;5;6;290;22;16;2;0;1;0;0;0;0;1;2;22;30;16;2;1;3;3;1;0;0;1;3;30;12;7;1;0;1;2;0;1;0;0;0;12
146508;393;miasto;stały;Szkoła Muzyczna, Praga-Północ ul. Kawęczyńska 23/25, 03-775 Warszawa;Praga-Północ;Warszawa;mazowieckie;1079;1382;1381;1;357;722;722;0;0;8;0;0;0;0;0;0;0;721;0;0;721;5;2;3;0;716;23;14;3;0;0;1;0;0;0;0;5;23;66;46;9;7;0;1;2;0;0;1;0;66;303;122;50;42;55;6;3;3;0;2;20;303;285;120;90;21;13;3;10;1;20;2;5;285;9;4;2;0;0;1;0;0;0;0;2;9;25;13;6;2;2;0;0;0;2;0;0;25;5;5;0;0;0;0;0;0;0;0;0;5
146508;394;miasto;stały;Szkoła Podstawowa nr 73, Praga-Północ ul. Białostocka 10/18, 03-741 Warszawa;Praga-Północ;Warszawa;mazowieckie;793;1048;1048;0;284;508;508;0;0;6;0;0;0;0;0;0;0;509;0;0;509;1;0;1;0;508;24;10;0;1;0;5;0;0;0;0;8;24;55;36;4;7;3;0;0;2;2;0;1;55;197;78;23;22;49;5;2;5;1;2;10;197;187;71;62;13;7;4;5;2;15;4;4;187;16;9;1;0;1;0;2;0;1;0;2;16;20;9;3;3;0;0;1;0;2;0;2;20;9;3;2;1;0;0;1;1;0;1;0;9
146508;395;miasto;stały;Szkoła Podstawowa nr 73, Praga-Północ ul. Białostocka 10/18, 03-741 Warszawa;Praga-Północ;Warszawa;mazowieckie;1383;1785;1782;3;481;902;900;2;0;14;0;0;0;0;0;0;0;901;0;0;901;11;6;5;0;890;63;32;4;1;1;3;1;0;0;0;21;63;91;51;9;21;4;2;2;0;1;0;1;91;364;138;49;44;82;13;4;3;3;2;26;364;313;146;86;17;8;0;13;2;35;3;3;313;14;8;1;0;1;2;0;0;1;0;1;14;32;19;2;2;3;1;1;1;0;3;0;32;13;10;1;0;0;1;0;0;0;1;0;13
146508;396;miasto;stały;Dom Dziennego Pobytu OPS, Praga-Północ ul. Brzeska 4, 03-737 Warszawa;Praga-Północ;Warszawa;mazowieckie;766;1012;1011;1;334;432;431;1;0;1;0;0;0;0;0;0;0;432;0;0;432;1;1;0;0;431;18;11;1;1;0;0;0;0;0;0;5;18;58;40;0;12;2;1;1;0;0;0;2;58;155;56;22;22;32;7;4;1;0;3;8;155;157;77;41;8;12;4;2;1;6;6;0;157;10;7;0;3;0;0;0;0;0;0;0;10;20;10;5;1;2;0;0;1;0;1;0;20;13;10;1;0;1;0;0;0;0;1;0;13
146508;1130;miasto;zakład leczniczy;Szpital Praski pod wezwaniem Przemienienia Pańskiego sp. z o. o., Aleja Solidarności 67, 03-401 Warszawa;Praga-Północ;Warszawa;mazowieckie;250;210;210;0;196;54;54;0;0;7;0;0;0;0;0;0;0;54;0;0;54;1;0;1;0;53;2;2;0;0;0;0;0;0;0;0;0;2;3;1;0;2;0;0;0;0;0;0;0;3;13;6;3;1;1;0;0;0;0;0;2;13;32;9;10;1;6;2;2;1;1;0;0;32;1;0;0;1;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
146509;971;miasto;stały;Przedszkole nr 160, ul. Niepołomicka 26, 04-243 Warszawa;Rembertów;Warszawa;mazowieckie;1080;1407;1406;1;198;882;881;1;1;6;0;0;0;0;0;0;0;882;0;0;882;6;5;1;0;876;33;23;2;0;0;1;0;1;0;0;6;33;76;57;7;8;1;1;2;0;0;0;0;76;349;109;68;44;86;9;1;4;1;4;23;349;344;141;100;19;13;8;6;3;26;7;21;344;9;8;0;0;0;0;0;0;0;1;0;9;40;23;6;5;2;2;1;0;1;0;0;40;25;12;2;0;0;10;1;0;0;0;0;25
146509;972;miasto;stały;Państwowy Młodzieżowy Ośrodek Wychowawczy, ul. Strażacka 57/59, 04-408 Warszawa;Rembertów;Warszawa;mazowieckie;570;765;765;0;164;406;406;0;1;1;0;0;0;0;0;0;0;406;0;0;406;1;1;0;0;405;25;11;4;0;1;1;0;0;0;0;8;25;23;14;3;3;0;0;0;1;2;0;0;23;164;66;17;28;31;6;0;3;1;4;8;164;167;57;60;17;7;2;2;1;11;4;6;167;3;3;0;0;0;0;0;0;0;0;0;3;12;5;2;0;0;3;0;0;0;2;0;12;11;2;0;0;0;8;0;1;0;0;0;11
146509;973;miasto;stały;Szkoła Podstawowa Nr 217, Ignacego Paderewskiego 45, 04-450 Warszawa;Rembertów;Warszawa;mazowieckie;847;1119;1119;0;158;689;689;0;0;9;0;0;0;0;0;0;0;689;0;0;689;1;0;1;0;688;42;21;0;0;4;2;0;0;2;0;13;42;84;62;6;10;1;1;2;0;0;0;2;84;296;108;42;42;61;12;2;7;2;4;16;296;220;94;51;21;10;12;8;0;13;7;4;220;7;4;0;2;0;0;1;0;0;0;0;7;26;19;1;1;0;2;1;1;1;0;0;26;13;11;0;0;0;0;0;1;0;0;1;13
146509;974;miasto;stały;LI Liceum Ogólnokształcące, ul. Kadrowa 9, 04-421 Warszawa;Rembertów;Warszawa;mazowieckie;1041;1375;1375;0;233;808;808;0;3;7;0;0;0;0;0;0;0;808;0;0;808;4;0;4;0;804;38;28;2;0;0;1;0;0;0;0;7;38;76;59;5;6;1;1;2;0;1;0;1;76;333;113;58;38;86;7;3;3;2;1;22;333;284;124;91;12;12;4;8;4;15;7;7;284;11;9;0;1;1;0;0;0;0;0;0;11;51;29;6;5;3;3;0;2;1;1;1;51;11;5;0;0;0;1;0;1;2;2;0;11
146509;975;miasto;stały;Szkoła Podstawowa Nr 217, Ignacego Paderewskiego 45, 04-450 Warszawa;Rembertów;Warszawa;mazowieckie;1595;2105;2105;0;349;1246;1246;0;0;0;0;0;0;0;0;0;0;1246;0;0;1246;4;3;1;0;1242;76;38;9;2;0;1;1;2;2;0;21;76;130;85;9;25;2;0;2;2;0;1;4;130;609;211;109;95;127;15;7;8;2;6;29;609;335;141;82;27;13;8;7;1;30;7;19;335;18;17;0;1;0;0;0;0;0;0;0;18;55;36;2;3;7;1;1;0;2;1;2;55;19;15;0;2;1;0;0;0;0;0;1;19
146509;976;miasto;stały;LI Liceum Ogólnokształcące, Kadrowa 9, 04-421 Warszawa;Rembertów;Warszawa;mazowieckie;1660;2192;2192;0;274;1386;1386;0;0;10;0;0;0;0;0;0;0;1385;0;0;1385;4;1;3;0;1381;79;41;12;1;2;2;0;2;1;1;17;79;118;89;12;12;1;2;0;0;0;2;0;118;637;232;103;74;140;12;13;7;4;2;50;637;440;176;115;32;25;10;8;7;41;13;13;440;19;15;1;0;0;0;1;0;0;0;2;19;56;39;5;3;5;2;0;0;0;1;1;56;32;21;4;1;0;4;2;0;0;0;0;32
146509;977;miasto;stały;Przedszkole Nr 376, Admiralska 17, 00-910 Warszawa;Rembertów;Warszawa;mazowieckie;1158;1487;1487;0;166;992;992;0;0;0;0;0;0;0;0;0;0;992;0;0;992;5;3;2;0;987;46;23;3;2;3;4;0;1;0;0;10;46;109;76;14;16;0;1;2;0;0;0;0;109;603;329;82;68;89;7;1;2;3;2;20;603;168;93;41;13;8;0;1;0;5;2;5;168;12;9;1;1;0;0;0;0;0;1;0;12;33;22;3;4;2;2;0;0;0;0;0;33;16;13;0;0;0;2;1;0;0;0;0;16
146509;978;miasto;stały;"Szkoła Podstawowa nr 376, Ziemskiego ""Wachnowskiego"" 22, 04-408 Warszawa";Rembertów;Warszawa;mazowieckie;1381;1803;1803;0;326;1055;1055;0;0;6;0;0;0;0;0;0;0;1054;0;1;1053;7;5;2;0;1046;59;35;2;0;1;2;2;1;0;1;15;59;108;84;13;10;1;0;0;0;0;0;0;108;577;284;114;43;85;11;6;8;1;0;25;577;237;106;60;25;3;11;2;1;17;4;8;237;18;14;1;0;0;0;0;0;0;0;3;18;28;20;1;0;1;1;0;2;1;1;1;28;19;9;1;0;1;3;0;2;1;0;2;19
146509;979;miasto;stały;Ośrodek Pomocy Społecznej Dzielnicy Rembertów m. st. Warszawy, Plutonowych 10, 04-404 Warszawa;Rembertów;Warszawa;mazowieckie;627;811;811;0;109;518;518;0;0;0;0;0;0;0;0;0;0;518;0;0;518;3;1;2;0;515;14;9;0;1;0;0;0;0;1;0;3;14;55;40;5;7;1;0;1;0;0;0;1;55;255;103;43;40;48;8;3;0;1;1;8;255;155;73;50;13;6;4;2;0;4;0;3;155;12;9;0;0;1;0;0;0;1;0;1;12;18;10;3;1;1;0;1;0;1;1;0;18;6;4;1;0;0;0;0;0;0;0;1;6
146509;980;miasto;stały;Biblioteka Publiczna, ul. Gawędziarzy 6, 04-401 Warszawa;Rembertów;Warszawa;mazowieckie;645;857;857;0;145;500;500;0;0;0;0;0;0;0;0;0;0;500;0;0;500;2;2;0;0;498;27;19;0;1;0;1;0;0;0;0;6;27;29;25;1;2;0;0;0;0;0;0;1;29;183;56;37;16;44;8;2;2;4;0;14;183;210;80;68;7;16;3;8;1;15;4;8;210;10;7;1;0;0;1;0;0;0;1;0;10;30;26;1;0;0;1;1;0;1;0;0;30;9;7;0;0;0;2;0;0;0;0;0;9
146509;981;miasto;stały;Dom Kultury Rembertów, al. Komandosów 8, 04-485 Warszawa;Rembertów;Warszawa;mazowieckie;1064;1414;1414;0;241;823;823;0;0;8;0;0;0;0;0;0;0;823;0;1;822;4;3;1;0;818;50;28;1;0;1;0;2;0;0;0;18;50;84;69;9;5;0;0;0;0;0;1;0;84;350;134;57;45;67;9;3;4;4;7;20;350;277;108;92;16;10;7;7;5;21;8;3;277;11;8;0;1;0;0;0;0;0;0;2;11;34;17;3;4;4;1;0;1;0;1;3;34;12;6;0;0;0;4;1;0;0;0;1;12
146509;982;miasto;stały;Zespół Szkół nr 76, Dwóch Mieczy 5, 04-491 Warszawa;Rembertów;Warszawa;mazowieckie;1198;1527;1527;0;312;886;886;0;0;7;0;0;0;0;0;0;0;886;0;1;885;3;1;2;0;882;41;28;4;1;0;0;0;1;0;0;7;41;115;81;7;22;0;2;0;0;0;0;3;115;397;180;82;30;72;5;4;2;2;0;20;397;273;140;74;10;11;2;8;2;10;6;10;273;18;13;1;2;0;0;1;0;0;0;1;18;26;17;1;2;0;3;0;0;1;0;2;26;12;5;2;0;1;0;2;0;1;0;1;12
