Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 BRAUN Grzegorz Michał;2 BUCZEK Tomasz Wojciech;3 BAŃKA Damian;4 WOLSKA Violetta Katarzyna;5 SOWIŃSKI Wiesław Mieczysław;6 ZAJĄC Monika Magdalena;7 KARDASIŃSKA Marzena;8 PROĆ Tomasz Mirosław;9 ZAPAŁOWSKI Andrzej Tomasz;10 KORWIN-MIKKE Dominika Maria;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 SKIBA Anna Agnieszka;2 JURZYSTA Marcin;3 OLEKSAK Tomasz Robert;4 KWOLEK Katarzyna;5 KRUKAR Radosław Zbigniew;6 GRYCH-BOCHYŃSKA Urszula;7 FIC Patryk Beniamin;8 PROKOPSKA Joanna Maria;9 TERESZKIEWICZ Grzegorz Piotr;10 SKRZYSIŃSKI Gniewomir Marek;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 SIEKIERSKI Czesław Adam;2 SKOWROŃSKA Krystyna;3 USTROBIŃSKI Marek Jerzy;4 JÓZEFOWICZ Maciej Piotr;5 FRYDRYCH Joanna Zofia;6 BUTRYN Renata Celina;7 RZĄSA Marek Zdzisław;8 SZKOŁA Józef;9 ZYCH Barbara;10 ŁUKACIJEWSKA Elżbieta Katarzyna;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 PORĘBA Tomasz Piotr;2 RZOŃCA Bogdan Józef;3 LENIART Ewa Maria;4 PILCH Piotr;5 WRÓBLEWSKA Krystyna Małgorzata;6 GOŁOJUCH Kazimierz Edward;7 PAMUŁA Teresa;8 KRUCZEK Stanisław;9 KUROWSKA Maria Stanisława;10 SAGATOWSKA Janina Zofia;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 WISZ Elżbieta Anna;2 PRENETA Paweł Krzysztof;3 ITNER Agnieszka;4 JASIŃSKI Krzysztof;5 OŻÓG Barbara Katarzyna;6 PACIOCH Hubert Piotr;7 JAKOWICKA Zuzanna Katarzyna;8 GAWRON Jakub;9 RŻANY Monika;10 TUROŃ Arkadiusz;Razem;Lista nr 6 - KWW KUKIZ'15;1 BOBOLA Alicja Maria;2 MASŁOWSKI Maciej Przemysław;3 HELNARSKI Paweł Andrzej;4 BARSZCZAK Bartłomiej Mariusz;5 BIALIC Dariusz Mieczysław;6 NYCZ Ewelina Magdalena;7 SABAT Joanna Karolina;8 WIKTOR Szczepan Antoni;9 KUCAB Konrad Tomasz;10 TARGAŃSKA Magdalena Ewa;Razem;Lista nr 9 - KKW POLEXIT - KOALICJA;1 RYKAŁA Grzegorz Wojciech;2 ŻÓŁTEK Monika Anna;3 KOTYLAK Piotr Jan;4 MICHNO Aneta Joanna;5 CZARNEK Marcin Piotr;6 WIESZCZEK Magdalena;7 DŁUGOSZ Michał Wojciech;8 SZATAN Magdalena Maria;Razem
180108;13;wieś;stały;Szkoła Podstawowa w Hoszowie, Hoszów 31, 38-700 Ustrzyki Dolne;gm. Ustrzyki Dolne;bieszczadzki;podkarpackie;450;584;584;0;240;210;210;0;0;0;0;0;0;0;0;0;0;210;0;0;210;3;3;0;0;207;19;6;0;1;0;11;0;0;0;1;0;19;5;2;0;2;0;0;1;0;0;0;0;5;78;26;6;0;0;3;0;1;0;1;41;78;102;27;61;7;0;3;2;0;0;2;0;102;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;1
180108;14;wieś;stały;Dom Pomocy Społecznej w Moczarach, Moczary 41, 38-700 Ustrzyki Dolne;gm. Ustrzyki Dolne;bieszczadzki;podkarpackie;170;218;218;0;131;39;39;0;0;0;0;0;0;0;0;0;0;39;0;0;39;3;3;0;0;36;5;1;2;0;1;1;0;0;0;0;0;5;2;2;0;0;0;0;0;0;0;0;0;2;4;2;0;0;0;0;0;2;0;0;0;4;17;8;5;3;0;0;0;0;0;1;0;17;4;1;0;0;1;1;0;0;0;0;1;4;3;0;0;1;0;0;0;0;0;0;2;3;1;0;1;0;0;0;0;0;0;1
180108;15;wieś;stały;Świetlica w Brzegach Dolnych, Brzegi Dolne 46, 38-700 Ustrzyki Dolne;gm. Ustrzyki Dolne;bieszczadzki;podkarpackie;260;339;339;0;115;145;145;0;0;0;0;0;0;0;0;0;0;145;0;0;145;1;1;0;0;144;5;2;0;0;0;3;0;0;0;0;0;5;12;11;1;0;0;0;0;0;0;0;0;12;38;14;4;3;0;2;2;2;1;0;10;38;85;38;22;6;2;0;1;1;1;14;0;85;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;1;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0
180108;16;wieś;stały;Szkoła Podstawowa w Łodynie, Łodyna 41, 38-700 Ustrzyki Dolne;gm. Ustrzyki Dolne;bieszczadzki;podkarpackie;360;483;483;0;202;158;158;0;0;10;0;0;0;0;0;0;0;158;0;0;158;3;3;0;0;155;15;8;0;0;1;5;0;0;0;0;1;15;9;4;0;1;3;1;0;0;0;0;0;9;50;6;4;0;0;2;1;0;0;0;37;50;74;16;28;6;1;3;1;6;3;10;0;74;1;0;0;0;0;1;0;0;0;0;0;1;6;2;2;2;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
180108;17;wieś;stały;Świetlica wiejska w Krościenku, Krościenko 74, 38-700 Ustrzyki Dolne;gm. Ustrzyki Dolne;bieszczadzki;podkarpackie;460;617;617;0;295;165;165;0;0;3;0;0;0;0;0;0;0;165;0;0;165;1;0;1;0;164;11;3;1;0;0;6;0;0;0;0;1;11;7;4;0;0;0;0;0;1;1;1;0;7;54;20;9;2;0;0;1;3;0;3;16;54;88;32;37;6;2;1;1;1;5;2;1;88;2;2;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0
180108;18;wieś;stały;Budynek byłego Gimnazjum w Wojtkówce, Wojtkówka 26, 38-712 Wojtkowa;gm. Ustrzyki Dolne;bieszczadzki;podkarpackie;300;400;400;0;163;137;137;0;1;2;0;0;0;0;0;0;0;137;0;0;137;1;1;0;0;136;8;3;2;0;0;1;1;0;0;0;1;8;4;3;0;0;1;0;0;0;0;0;0;4;42;14;2;3;0;0;1;1;3;0;18;42;75;21;46;3;2;0;0;1;0;0;2;75;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;2;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0
180108;19;wieś;stały;Szkoła Podstawowa w Wojtkowej, Wojtkowa 40, 38-712 Wojtkowa;gm. Ustrzyki Dolne;bieszczadzki;podkarpackie;389;521;521;0;200;189;189;0;1;15;0;0;0;0;0;0;0;189;0;0;189;2;1;1;0;187;11;0;0;0;8;2;0;0;0;0;1;11;8;2;0;0;3;1;0;1;1;0;0;8;64;26;10;0;2;0;0;3;0;1;22;64;96;43;47;1;1;0;0;0;1;2;1;96;1;0;0;0;0;0;0;0;0;0;1;1;5;2;0;0;2;0;0;0;0;1;0;5;2;2;0;0;0;0;0;0;0;2
180108;20;wieś;stały;Szkoła Podstawowa w Ropience, Ropienka 111, 38-711 Ropienka;gm. Ustrzyki Dolne;bieszczadzki;podkarpackie;680;897;897;0;335;345;345;0;0;6;0;0;0;0;0;0;0;345;0;0;345;3;2;1;0;342;24;23;0;0;0;1;0;0;0;0;0;24;10;6;2;1;0;0;1;0;0;0;0;10;67;31;4;5;1;0;0;1;0;0;25;67;218;80;100;8;3;6;5;7;2;7;0;218;3;3;0;0;0;0;0;0;0;0;0;3;17;9;3;2;0;0;1;0;0;1;1;17;3;2;1;0;0;0;0;0;0;3
180108;21;wieś;stały;Świetlica w Brelikowie, Brelików 38, 38-711 Ropienka;gm. Ustrzyki Dolne;bieszczadzki;podkarpackie;199;250;250;0;119;80;80;0;0;0;0;0;0;0;0;0;0;80;0;0;80;1;0;1;0;79;6;2;0;0;0;3;0;0;0;0;1;6;4;3;0;0;0;0;0;0;1;0;0;4;21;10;0;1;0;0;0;2;0;1;7;21;46;23;13;6;0;0;1;0;2;1;0;46;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
180108;22;miasto;zakład leczniczy;Szpital Ogólny SP ZOZ w Ustrzykach Dolnych, ul. 29 Listopada 57, 38-700 Ustrzyki Dolne;gm. Ustrzyki Dolne;bieszczadzki;podkarpackie;100;56;56;0;71;29;29;0;0;1;0;0;0;0;0;0;0;29;0;0;29;2;0;2;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;1;0;0;0;0;1;0;0;1;5;18;9;4;0;1;2;0;0;0;1;1;18;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;2;0;1;0;0;1;0;0;0;2
180201;1;miasto;stały;Urząd Miejski w Brzozowie (sala konferencyjna I p. , nr 117), ul. Armii Krajowej 1, 36-200 Brzozów;gm. Brzozów;brzozowski;podkarpackie;1670;2180;2180;0;797;873;873;0;2;8;0;0;0;0;0;0;0;873;0;0;873;10;5;5;0;863;81;65;1;6;0;2;0;1;0;2;4;81;36;21;2;2;3;1;0;3;0;0;4;36;190;41;8;9;2;12;0;2;0;3;113;190;512;209;150;77;19;4;2;2;17;26;6;512;7;4;0;0;0;0;0;2;0;1;0;7;34;13;5;0;0;0;3;11;1;0;1;34;3;2;0;0;0;0;0;0;1;3
180201;2;miasto;stały;Ratusz Miejski w Brzozowie, ul. Rynek 10 (I piętro), ul. Rynek 10, 36-200 Brzozów;gm. Brzozów;brzozowski;podkarpackie;1473;1911;1911;0;709;764;764;0;0;4;0;0;0;0;0;0;0;764;0;0;764;2;2;0;0;762;51;45;3;1;1;0;0;0;0;0;1;51;16;6;2;0;4;0;0;1;0;2;1;16;160;33;15;7;2;23;1;6;0;0;73;160;503;163;188;91;10;5;1;3;17;24;1;503;2;0;0;0;1;1;0;0;0;0;0;2;27;3;4;1;0;0;0;11;0;2;6;27;3;0;0;2;0;0;0;0;1;3
180201;3;miasto;stały;Budynek administracyjny Szpitala Specjalistycznego w Brzozowie, ul. Ks. J. Bielawskiego 18 (świetlica), ul. Ks. J. Bielawskiego 18, 36-200 Brzozów;gm. Brzozów;brzozowski;podkarpackie;1500;1940;1940;0;659;841;841;0;1;3;0;0;0;0;0;0;0;841;0;0;841;7;3;4;0;834;44;42;0;0;0;0;1;0;0;0;1;44;26;18;1;1;1;0;2;3;0;0;0;26;221;53;15;27;2;11;0;2;1;0;110;221;510;231;150;73;7;8;2;6;12;16;5;510;3;0;1;1;1;0;0;0;0;0;0;3;27;19;2;0;0;0;1;2;0;1;2;27;3;3;0;0;0;0;0;0;0;3
180201;4;wieś;stały;Szkoła Podstawowa Nr 2 w Humniskach, Humniska 877, 36-206 Humniska;gm. Brzozów;brzozowski;podkarpackie;1000;1312;1312;0;562;438;438;0;1;1;0;0;0;0;0;0;0;438;0;0;438;3;2;1;0;435;31;26;0;0;2;0;1;0;0;0;2;31;2;1;0;0;0;0;0;0;0;0;1;2;50;11;3;4;1;4;0;2;0;0;25;50;345;121;129;37;4;3;1;1;25;21;3;345;2;0;1;0;0;0;0;0;0;0;1;2;5;3;1;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0
180201;5;wieś;stały;Szkoła Podstawowa Nr 1 w Humniskach, Humniska 264, 36-206 Humniska;gm. Brzozów;brzozowski;podkarpackie;930;1216;1216;0;500;430;430;0;2;3;0;0;0;0;0;0;0;430;0;0;430;3;3;0;0;427;17;16;0;0;0;0;0;0;0;0;1;17;8;6;1;0;1;0;0;0;0;0;0;8;61;15;0;3;0;1;0;2;0;0;40;61;327;149;84;57;4;5;1;2;6;19;0;327;4;2;1;0;0;1;0;0;0;0;0;4;10;6;0;1;0;0;2;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0
180201;6;wieś;stały;Szkoła Podstawowa Nr 1 w Humniskach, Humniska 264, 36-206 Humniska;gm. Brzozów;brzozowski;podkarpackie;890;1165;1165;0;426;464;464;0;0;0;0;0;0;0;0;0;0;464;0;0;464;2;1;1;0;462;29;24;1;0;0;0;0;0;1;2;1;29;5;4;1;0;0;0;0;0;0;0;0;5;76;15;5;1;0;5;0;3;0;0;47;76;336;149;79;60;6;4;0;3;8;26;1;336;4;2;0;0;1;0;0;0;1;0;0;4;11;8;0;0;1;0;1;1;0;0;0;11;1;0;0;0;0;0;1;0;0;1
180201;7;wieś;stały;Dom Strażaka w Grabownicy Starzeńskiej (parter), Grabownica Starzeńska 749, 36-207 Grabownica Starzeńska;gm. Brzozów;brzozowski;podkarpackie;980;1276;1276;0;465;515;515;0;1;1;0;0;0;0;0;0;0;515;0;0;515;3;1;2;0;512;16;13;0;0;0;2;0;0;0;0;1;16;9;5;0;0;1;0;0;2;1;0;0;9;119;19;2;7;1;3;1;3;0;0;83;119;342;144;87;50;7;3;2;10;8;30;1;342;4;2;1;1;0;0;0;0;0;0;0;4;20;7;0;0;1;0;0;11;1;0;0;20;2;2;0;0;0;0;0;0;0;2
180201;8;wieś;stały;Dom Strażaka w Grabownicy Starzeńskiej (I piętro), Grabownica Starzeńska 749, 36-207 Grabownica Starzeńska;gm. Brzozów;brzozowski;podkarpackie;989;1295;1295;0;501;488;488;0;0;2;0;0;0;0;0;0;0;488;0;0;488;0;0;0;0;488;26;25;0;0;0;0;0;0;0;0;1;26;9;2;0;0;3;1;0;1;0;0;2;9;85;11;2;8;0;3;0;1;0;2;58;85;353;148;78;57;7;7;1;9;7;38;1;353;4;4;0;0;0;0;0;0;0;0;0;4;11;5;3;0;0;0;0;1;0;1;1;11;0;0;0;0;0;0;0;0;0;0
180201;9;wieś;stały;Dom Strażaka w Górkach, Górki 78, 36-200 Brzozów;gm. Brzozów;brzozowski;podkarpackie;940;1225;1225;0;445;495;495;0;1;4;0;0;0;0;0;0;0;495;0;0;495;7;4;3;0;488;15;13;0;0;0;0;0;0;0;2;0;15;6;3;2;0;1;0;0;0;0;0;0;6;62;5;10;9;1;5;1;0;1;1;29;62;397;111;111;48;3;12;3;2;1;105;1;397;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;0;0;0;0;4;1;0;0;8;0;0;0;0;0;0;0;0;0;0
180201;10;wieś;stały;Szkoła Podstawowa w Turzym Polu, Turze Pole 152, 36-200 Brzozów;gm. Brzozów;brzozowski;podkarpackie;660;856;856;0;346;314;314;0;0;1;0;0;0;0;0;0;0;314;0;0;314;2;2;0;0;312;15;13;0;0;0;0;0;1;0;0;1;15;4;2;0;0;1;0;1;0;0;0;0;4;72;18;5;2;2;11;0;0;1;2;31;72;205;68;57;34;28;1;0;2;2;11;2;205;3;0;0;0;0;0;1;1;0;0;1;3;10;3;1;1;0;1;1;2;1;0;0;10;3;2;0;1;0;0;0;0;0;3
180201;11;wieś;stały;Szkoła Podstawowa w Zmiennicy, Zmiennica 29, 36-200 Brzozów;gm. Brzozów;brzozowski;podkarpackie;760;995;995;0;362;398;398;0;2;0;0;0;0;0;0;0;0;398;0;0;398;3;3;0;0;395;12;7;1;0;0;0;0;0;0;1;3;12;5;2;0;0;1;0;0;0;2;0;0;5;30;8;1;4;1;4;1;1;0;0;10;30;338;110;116;50;27;7;2;9;4;10;3;338;0;0;0;0;0;0;0;0;0;0;0;0;9;1;2;1;1;2;0;2;0;0;0;9;1;0;0;1;0;0;0;0;0;1
180201;12;wieś;stały;Szkoła Podstawowa w Starej Wsi, Stara Wieś 790, 36-200 Brzozów;gm. Brzozów;brzozowski;podkarpackie;1042;1384;1384;0;480;562;562;0;1;5;0;0;0;0;0;0;0;562;0;0;562;3;2;1;0;559;27;18;2;1;0;0;1;0;0;2;3;27;4;3;1;0;0;0;0;0;0;0;0;4;52;14;4;2;0;6;0;0;1;0;25;52;460;173;137;61;14;7;0;4;8;52;4;460;2;2;0;0;0;0;0;0;0;0;0;2;12;4;1;0;1;0;2;1;0;0;3;12;2;1;1;0;0;0;0;0;0;2
180201;13;wieś;stały;Szkoła Podstawowa w Starej Wsi, Stara Wieś 790, 36-200 Brzozów;gm. Brzozów;brzozowski;podkarpackie;1060;1363;1363;0;501;559;559;0;1;1;0;0;0;0;0;0;0;559;0;0;559;0;0;0;0;559;11;9;0;1;1;0;0;0;0;0;0;11;7;2;0;2;1;0;0;1;1;0;0;7;47;9;3;6;0;6;0;1;0;1;21;47;476;171;155;97;9;3;1;1;10;28;1;476;4;1;1;1;0;1;0;0;0;0;0;4;13;7;2;0;2;0;0;2;0;0;0;13;1;0;1;0;0;0;0;0;0;1
180201;14;wieś;stały;Zespół Szkół Nr 1 w Przysietnicy, Przysietnica 198, 36-200 Brzozów;gm. Brzozów;brzozowski;podkarpackie;1321;1730;1730;0;623;698;698;0;0;0;0;0;0;0;0;0;0;698;0;0;698;1;0;1;0;697;33;26;3;1;1;1;0;0;0;1;0;33;5;0;0;1;2;0;0;1;1;0;0;5;38;10;0;0;0;4;0;2;1;0;21;38;604;232;266;39;14;4;2;1;20;24;2;604;5;3;0;1;0;0;0;0;0;0;1;5;11;5;1;1;1;0;1;2;0;0;0;11;1;0;0;0;0;0;0;0;1;1
180201;15;miasto;stały;Szkoła Podstawowa Nr 2 w Przysietnicy, Przysietnicy 540, 36-200 Brzozów;gm. Brzozów;brzozowski;podkarpackie;1030;1340;1340;0;463;567;567;0;0;1;0;0;0;0;0;0;0;567;0;0;567;3;0;3;0;564;44;37;1;2;1;0;0;1;0;2;0;44;3;2;0;0;1;0;0;0;0;0;0;3;25;3;2;2;1;1;0;3;0;0;13;25;482;123;266;34;8;7;0;4;12;27;1;482;0;0;0;0;0;0;0;0;0;0;0;0;10;4;2;0;0;0;2;1;0;1;0;10;0;0;0;0;0;0;0;0;0;0
180201;16;miasto;zakład leczniczy;Budynek Szpitala, ul. Ks. J. Bielawskiego 18, 36-200 Brzozów;gm. Brzozów;brzozowski;podkarpackie;200;72;72;0;189;11;11;0;0;1;0;0;0;0;0;0;0;11;0;0;11;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;2;9;4;2;1;1;0;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180201;17;miasto;dom pomocy społecznej;Dom Pomocy Społecznej w Brzozowie, ul. W. Witosa 13, 36-200 Brzozów;gm. Brzozów;brzozowski;podkarpackie;78;77;77;0;50;28;28;0;0;0;0;0;0;0;0;0;0;28;0;0;28;1;1;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;2;3;1;0;1;0;0;1;0;0;0;0;3;21;2;4;10;2;0;0;1;0;2;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
180202;1;wieś;stały;Szkoła Podstawowa w Baryczy, Barycz 238, 36-230 Domaradz;gm. Domaradz;brzozowski;podkarpackie;600;782;782;0;244;356;356;0;0;0;0;0;0;0;0;0;0;356;0;0;356;4;3;1;0;352;13;7;1;2;1;0;1;0;0;0;1;13;4;2;1;0;0;0;0;0;0;1;0;4;31;11;5;1;1;1;0;3;0;2;7;31;294;105;49;39;8;3;0;4;77;8;1;294;3;0;1;0;0;1;0;0;0;0;1;3;7;3;2;0;0;0;0;0;2;0;0;7;0;0;0;0;0;0;0;0;0;0
180202;2;wieś;stały;Szkoła Podstawowa Nr 2 w Domaradzu, Domaradz 651, 36-230 Domaradz;gm. Domaradz;brzozowski;podkarpackie;520;686;686;0;157;363;363;0;0;0;0;0;0;0;0;0;0;363;0;0;363;2;2;0;0;361;17;15;0;0;1;1;0;0;0;0;0;17;4;3;1;0;0;0;0;0;0;0;0;4;16;3;4;2;3;0;0;1;0;0;3;16;320;119;149;26;7;2;1;1;5;10;0;320;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0
180202;3;wieś;stały;Szkoła Podstawowa Nr 1 w Domaradzu, Domaradz 349, 36-230 Domaradz;gm. Domaradz;brzozowski;podkarpackie;1190;1558;1558;0;559;631;631;0;0;3;0;0;0;0;0;0;0;631;0;0;631;4;2;2;0;627;37;33;2;0;0;0;1;0;0;0;1;37;13;9;2;0;0;2;0;0;0;0;0;13;72;17;11;16;0;3;1;4;0;0;20;72;480;184;127;46;23;15;2;6;19;56;2;480;9;1;2;0;1;0;0;0;0;0;5;9;16;10;0;2;0;0;1;2;0;0;1;16;0;0;0;0;0;0;0;0;0;0
180202;4;wieś;stały;Dom Strażaka w Domaradzu (Poręby), Domaradz 897 A, 36-230 Domaradz;gm. Domaradz;brzozowski;podkarpackie;170;225;225;0;79;91;91;0;0;1;0;0;0;0;0;0;0;91;0;0;91;0;0;0;0;91;12;10;2;0;0;0;0;0;0;0;0;12;2;0;2;0;0;0;0;0;0;0;0;2;6;0;0;1;0;0;0;0;0;0;5;6;66;48;4;3;1;1;0;0;4;5;0;66;1;0;0;1;0;0;0;0;0;0;0;1;4;3;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
180202;5;wieś;stały;Zespół Szkół w Golcowej, Golcowa 456, 36-230 Domaradz;gm. Domaradz;brzozowski;podkarpackie;773;1044;1042;2;378;395;393;2;0;0;0;0;0;0;0;0;0;395;0;0;395;1;0;1;0;394;16;15;0;0;0;0;0;0;0;0;1;16;6;5;0;0;0;0;0;0;1;0;0;6;21;10;3;2;0;0;0;1;0;0;5;21;337;106;109;27;7;2;1;3;3;79;0;337;1;1;0;0;0;0;0;0;0;0;0;1;11;4;1;3;1;0;0;2;0;0;0;11;2;1;0;0;0;0;0;1;0;2
180202;6;wieś;stały;Szkoła Podstawowa Nr 2 w Golcowej, Golcowa 284, 36-230 Domaradz;gm. Domaradz;brzozowski;podkarpackie;470;620;620;0;211;259;259;0;0;0;0;0;0;0;0;0;0;259;0;0;259;3;3;0;0;256;14;13;0;1;0;0;0;0;0;0;0;14;3;1;0;0;0;0;0;1;0;1;0;3;5;3;0;0;0;0;0;0;0;0;2;5;229;69;91;28;5;4;0;2;7;22;1;229;1;0;0;0;1;0;0;0;0;0;0;1;4;3;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0
180203;1;wieś;stały;Szkoła Podstawowa im. Świętej Królowej Jadwigi w Dydni, Dydnia 221, 36-204 Dydnia;gm. Dydnia;brzozowski;podkarpackie;909;1197;1197;0;453;456;456;0;0;1;0;0;0;0;0;0;0;456;0;0;456;7;4;3;0;449;19;15;1;0;2;0;0;0;0;0;1;19;7;6;0;0;0;0;0;0;0;0;1;7;46;9;3;8;0;5;0;3;0;0;18;46;350;81;112;22;4;4;1;5;13;107;1;350;4;3;0;0;1;0;0;0;0;0;0;4;22;13;3;2;2;0;0;1;0;0;1;22;1;1;0;0;0;0;0;0;0;1
180203;2;wieś;stały;Dom Ludowy w Grabówce, Grabówka 66, 36-207 Brzozów;gm. Dydnia;brzozowski;podkarpackie;340;446;446;0;174;166;166;0;0;0;0;0;0;0;0;0;0;166;0;0;166;1;1;0;0;165;8;8;0;0;0;0;0;0;0;0;0;8;1;1;0;0;0;0;0;0;0;0;0;1;9;4;0;0;0;2;0;1;0;0;2;9;143;38;34;18;1;4;2;2;1;43;0;143;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0
180203;3;wieś;stały;Dom Ludowy w Jabłonce, Jabłonka 47, 36-204 Dydnia;gm. Dydnia;brzozowski;podkarpackie;650;842;842;0;300;350;350;0;0;3;0;0;0;0;0;0;0;350;0;0;350;5;4;1;0;345;14;11;0;0;2;0;0;0;0;0;1;14;4;2;0;0;0;0;0;0;1;1;0;4;31;7;4;3;0;1;1;3;0;0;12;31;285;38;169;14;2;1;0;3;7;51;0;285;3;3;0;0;0;0;0;0;0;0;0;3;7;4;1;0;0;0;0;1;0;1;0;7;1;1;0;0;0;0;0;0;0;1
180203;4;wieś;stały;Dom Ludowy w Witryłowie, Witryłów 21, 36-204 Dydnia;gm. Dydnia;brzozowski;podkarpackie;330;429;429;0;185;145;145;0;0;0;0;0;0;0;0;0;0;145;0;0;145;3;3;0;0;142;6;4;0;1;0;1;0;0;0;0;0;6;2;0;0;1;0;0;1;0;0;0;0;2;19;9;2;1;0;2;0;1;0;0;4;19;114;18;29;15;7;8;1;0;3;32;1;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
180203;5;wieś;stały;Dom Ludowy w Krzemiennej, Krzemienna 46, 36-204 Dydnia;gm. Dydnia;brzozowski;podkarpackie;270;350;350;0;122;148;148;0;0;2;0;0;0;0;0;0;0;148;0;0;148;1;1;0;0;147;5;4;0;0;0;0;0;0;0;0;1;5;2;1;0;0;0;0;0;0;1;0;0;2;6;3;1;0;0;0;0;0;0;0;2;6;124;29;17;5;4;1;0;0;33;35;0;124;0;0;0;0;0;0;0;0;0;0;0;0;10;6;0;0;0;0;2;2;0;0;0;10;0;0;0;0;0;0;0;0;0;0
180203;6;wieś;stały;Dom Strażaka w Temeszowie, Temeszów 27, 36-204 Dydnia;gm. Dydnia;brzozowski;podkarpackie;210;275;275;0;101;109;109;0;0;0;0;0;0;0;0;0;0;109;0;0;109;1;0;1;0;108;5;2;0;1;0;0;0;0;0;0;2;5;8;6;1;0;1;0;0;0;0;0;0;8;13;7;0;1;0;0;0;1;0;0;4;13;75;13;25;13;4;2;0;2;11;5;0;75;1;1;0;0;0;0;0;0;0;0;0;1;6;3;0;1;0;0;0;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0
