Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 UTECHT Waldemar Arkadiusz;2 GIEROWSKI Rafał;3 GRABARCZYK Tomasz Michał;4 WALCZAK Izabela Anna;5 LIPCZYK Zbigniew Jerzy;6 KORWIN-MIKKE Anna;7 MAZUR Joanna Sylwia;8 HEINZEL Alicja Anna;9 BARTOSIAK Tomasz;10 MARJAN Patryk Piotr;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 SOWIŃSKA Anita Katarzyna;2 IDZIKOWSKI Wiktor;3 GILL-PIĄTEK Hanna Beata;4 KNAPIK Aleksandra Alicja;5 SOKOŁOWICZ Mariusz Paweł;6 DE LAZARI-RADEK Katarzyna Anna;7 HAJNCEL Paweł Wojciech;8 ŻURAW Elżbieta Małgorzata;9 PIETRZAK Michał Damian;10 WAWRYKA Dawid;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 BELKA Marek Marian;2 BEJDA Paweł Jan;3 SKRZYDLEWSKA Joanna Katarzyna;4 GAŁKIEWICZ Magdalena Anna;5 STASIAK Aleksandra Małgorzata;6 GOŁASZEWSKI Marcin Łukasz;7 RUTKOWSKA Dorota;8 STASIAK Marta Katarzyna;9 MATUSIAK Karolina Daria;10 STĘPIEŃ Witold Heronim;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 WASZCZYKOWSKI Witold Jan;2 KOPCIŃSKA Joanna Maria;3 KRUPA Urszula Irena;4 DRÓŻDŻ Beata Zofia;5 WOJCIECHOWSKI Grzegorz Michał;6 SAGAN Marlena Barbara;7 RUDALSKI Wojciech Bogdan;8 SZYMCZYK Krzysztof Feliks;9 ANTCZAK Alicja Elżbieta;10 MATEUSIAK-PIELUCHA Beata Anna;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 IKONOWICZ Piotr Igor;2 KRYSIAK Wioleta Magdalena;3 SIKORA Anna Iwona;4 GANICZ Tomasz;5 PANAK Marta;6 SULKA Monika Zofia;7 RACHALEWSKI Michał Cezary;8 URBAŃCZYK Martyna Natalia;9 MIRYS Mateusz Piotr;Razem;Lista nr 6 - KWW KUKIZ'15;1 APEL Piotr Daniel;2 JĘDRASIK Krzysztof Piotr;3 WYCHOWAŁEK Paweł;4 WALCZAK Joanna Izabela;5 GŁOWACKI Tomasz Bogdan;6 NOWICKA Jolanta Maria;7 DRAB Maksymilian Hubert;8 AUGUŚCIK Jagoda;9 KULESZKA Agata;10 PAŚNICKI Michał Wiktor;Razem
100301;4;wieś;stały;Budynek po byłej szkole, Malenia 1, 98-113 Buczek;gm. Buczek;łaski;łódzkie;330;436;436;0;145;185;185;0;0;0;0;0;0;0;0;0;0;185;0;0;185;5;3;2;0;180;5;1;0;0;0;1;0;0;0;0;3;5;6;3;0;0;1;0;1;1;0;0;0;6;23;7;3;11;0;0;0;0;0;0;2;23;129;47;22;6;4;22;21;0;1;3;3;129;7;6;1;0;0;0;0;0;0;0;7;10;7;0;0;1;0;1;0;0;0;1;10
100301;5;wieś;stały;Budynek OSP, Luciejów 50a, 98-113 Buczek;gm. Buczek;łaski;łódzkie;370;482;482;0;178;192;192;0;0;1;0;0;0;0;0;0;0;192;0;0;192;4;2;2;0;188;7;4;0;0;1;0;0;1;0;0;1;7;8;4;2;0;0;0;0;1;1;0;0;8;52;20;8;20;1;1;0;0;0;0;2;52;106;35;29;3;5;13;20;1;0;0;0;106;7;4;0;2;0;0;0;0;1;0;7;8;2;1;0;2;1;1;0;1;0;0;8
100302;1;miasto;stały;Publiczne Gimnazjum Nr 1, ul. Gabriela Narutowicza 28, 98-100 Łask;gm. Łask;łaski;łódzkie;1270;1659;1659;0;435;835;835;0;0;1;0;0;0;0;0;0;0;835;0;0;835;6;2;4;0;829;28;12;2;0;1;0;6;1;2;4;0;28;48;33;5;2;2;1;0;3;1;1;0;48;412;261;23;83;7;7;4;3;3;6;15;412;294;140;60;6;4;23;40;1;6;4;10;294;17;11;1;0;1;0;1;1;1;1;17;30;13;2;0;5;0;3;0;1;4;2;30
100302;2;miasto;stały;Łaski Dom Kultury, ul. Gabriela Narutowicza 11, 98-100 Łask;gm. Łask;łaski;łódzkie;1290;1690;1690;0;483;807;807;0;3;4;0;0;0;0;0;0;0;807;0;0;807;8;5;3;0;799;47;14;13;1;4;0;9;1;1;1;3;47;53;25;8;1;4;1;0;11;0;1;2;53;301;159;28;92;2;7;3;5;0;0;5;301;364;191;77;8;5;23;39;1;2;5;13;364;11;7;1;1;0;1;0;0;0;1;11;23;4;6;1;2;2;3;1;0;3;1;23
100302;3;miasto;stały;Szkoła Podstawowa Nr 1, ul. 9 Maja 12, 98-100 Łask;gm. Łask;łaski;łódzkie;1090;1428;1428;0;490;600;600;0;0;3;0;0;0;0;0;0;0;600;0;0;600;1;1;0;0;599;29;7;3;4;1;3;3;7;0;0;1;29;37;20;1;1;1;0;0;9;0;3;2;37;197;103;26;58;2;1;1;1;1;0;4;197;314;141;90;8;2;21;36;3;3;3;7;314;8;6;1;0;0;0;0;1;0;0;8;14;7;0;1;1;0;1;2;1;1;0;14
100302;4;miasto;stały;Specjalny Ośrodek Szkolno-Wychowawczy, ul. Adama Mickiewicza 6, 98-100 Łask;gm. Łask;łaski;łódzkie;1068;1402;1402;0;321;747;747;0;0;0;0;0;0;0;0;0;0;747;0;0;747;3;1;2;0;744;33;11;4;1;3;1;8;1;0;1;3;33;53;23;7;2;8;2;1;6;0;2;2;53;327;190;25;85;3;3;2;3;1;4;11;327;292;114;77;12;1;23;55;2;2;1;5;292;9;7;2;0;0;0;0;0;0;0;9;30;16;5;2;2;0;1;2;0;1;1;30
100302;5;miasto;stały;Publiczne Gimnazjum nr 2, ul. Inki-Danuty Siedzikówny (wejście od ul. Stefana Batorego 31) 1, 98-100 Łask;gm. Łask;łaski;łódzkie;1010;1363;1363;0;455;555;555;0;1;2;0;0;0;0;0;0;0;555;0;0;555;3;0;3;0;552;15;9;3;0;0;0;0;0;0;1;2;15;35;18;3;2;2;3;2;1;1;3;0;35;215;111;14;70;2;4;3;3;2;1;5;215;264;97;66;17;4;17;47;1;2;6;7;264;8;2;4;0;0;1;0;1;0;0;8;15;9;0;0;1;0;2;1;0;2;0;15
100302;6;miasto;stały;Publiczne Gimnazjum Nr 2, ul. Inki-Danuty Siedzikówny (wejście główne od ul. Inki-Danuty Siedzikówny) 1, 98-100 Łask;gm. Łask;łaski;łódzkie;868;1132;1132;0;289;579;579;0;2;2;0;0;0;0;0;0;0;579;0;0;579;3;3;0;0;576;14;6;0;2;1;0;3;0;0;1;1;14;48;25;2;0;1;0;6;2;2;7;3;48;229;111;14;70;8;7;1;0;1;2;15;229;247;112;55;12;5;22;37;2;1;1;0;247;9;4;1;1;1;1;0;1;0;0;9;29;14;1;2;2;2;1;1;0;5;1;29
100302;7;miasto;stały;Szkoła Podstawowa Nr 5, ul. Szkolna 1, 98-100 Łask;gm. Łask;łaski;łódzkie;1380;1810;1810;0;506;874;874;0;0;4;0;0;0;0;0;0;0;874;0;0;874;3;2;1;0;871;48;12;9;4;4;1;10;1;1;3;3;48;77;37;8;3;7;4;0;7;1;5;5;77;329;168;23;100;1;4;3;3;1;3;23;329;352;144;88;9;8;12;76;0;3;7;5;352;16;14;0;0;0;0;0;1;0;1;16;49;22;6;6;4;2;3;1;1;2;2;49
100302;8;miasto;stały;Zespół Szkół Ogólnokształcących, ul. Toruńska 1, 98-100 Łask;gm. Łask;łaski;łódzkie;1348;1770;1770;0;569;779;779;0;3;8;0;0;0;0;0;0;0;779;0;0;779;5;5;0;0;774;39;12;3;10;3;1;6;0;1;0;3;39;62;32;2;6;6;0;1;1;4;6;4;62;318;185;14;83;4;2;6;4;3;3;14;318;313;133;97;15;6;10;38;2;0;4;8;313;14;11;0;1;2;0;0;0;0;0;14;28;15;1;1;1;1;4;0;2;2;1;28
100302;9;miasto;stały;Przedszkole Publiczne nr 4, ul. Łączna 1, 98-100 Łask;gm. Łask;łaski;łódzkie;1360;1789;1789;0;503;857;857;0;0;0;0;0;0;0;0;0;0;857;0;0;857;11;8;3;0;846;26;8;0;3;4;0;5;1;0;2;3;26;68;23;5;1;4;2;3;2;1;26;1;68;373;194;15;128;4;6;3;3;3;2;15;373;330;152;108;15;4;18;22;4;2;3;2;330;14;10;3;1;0;0;0;0;0;0;14;35;16;1;0;4;1;2;1;1;3;6;35
100302;10;wieś;stały;Niepubliczna Szkoła Podstawowa w Łopatkach, Łopatki 24, 98-100 Łask;gm. Łask;łaski;łódzkie;560;738;738;0;285;275;275;0;0;0;0;0;0;0;0;0;0;275;0;0;275;3;3;0;0;272;23;8;4;3;3;0;5;0;0;0;0;23;9;0;2;0;2;0;1;2;1;1;0;9;74;42;2;24;0;1;1;1;1;0;2;74;156;51;16;7;1;13;65;0;0;1;2;156;5;3;2;0;0;0;0;0;0;0;5;5;2;1;0;0;1;0;0;0;1;0;5
100302;11;wieś;stały;Szkoła Podstawowa w Okupie, Okup Mały ul. Akacjowa 4, 98-100 Łask;gm. Łask;łaski;łódzkie;890;1167;1167;0;440;450;450;0;1;8;0;0;0;0;0;0;0;450;0;0;450;5;1;4;0;445;36;10;3;9;3;0;4;4;0;1;2;36;24;15;3;0;2;0;2;1;0;1;0;24;132;56;12;40;2;9;0;2;3;0;8;132;229;64;69;1;4;14;71;0;1;2;3;229;8;3;1;1;0;1;0;0;0;2;8;16;8;1;0;2;2;1;1;1;0;0;16
100302;12;wieś;stały;Niepubliczna Szkoła Podstawowa w Teodorach, Teodory 62, 98-100 Łask;gm. Łask;łaski;łódzkie;1028;1372;1372;0;345;683;683;0;0;8;0;0;0;0;0;0;0;683;0;0;683;7;4;3;0;676;31;12;4;5;0;2;3;1;0;2;2;31;41;16;1;3;0;5;3;9;2;2;0;41;271;142;17;92;1;1;5;0;4;0;9;271;282;120;61;7;6;20;57;1;2;2;6;282;11;4;4;0;0;0;3;0;0;0;11;40;17;3;2;9;1;5;0;0;2;1;40
100302;13;wieś;stały;Szkoła Podstawowa Nr 1, ul. 9 Maja 12, 98-100 Łask;gm. Łask;łaski;łódzkie;660;854;854;0;267;393;393;0;0;1;0;0;0;0;0;0;0;393;0;0;393;1;1;0;0;392;12;4;1;0;0;0;6;0;1;0;0;12;30;11;0;2;4;1;2;5;0;5;0;30;144;73;23;36;0;0;0;0;2;2;8;144;185;75;51;3;2;17;28;1;2;3;3;185;12;11;1;0;0;0;0;0;0;0;12;9;3;3;0;2;1;0;0;0;0;0;9
100302;14;wieś;stały;Szkoła Podstawowa w Bałuczu, Bałucz 32, 98-100 Łask;gm. Łask;łaski;łódzkie;850;1113;1113;0;432;418;418;0;0;0;0;0;0;0;0;0;0;418;0;0;418;3;2;1;0;415;12;4;1;3;0;0;4;0;0;0;0;12;17;10;1;1;0;0;1;3;0;1;0;17;79;27;22;20;0;2;2;0;1;1;4;79;289;88;54;6;5;42;75;1;2;3;13;289;9;4;2;0;2;0;0;1;0;0;9;9;4;2;0;1;0;0;0;0;0;2;9
100302;15;wieś;stały;Niepubliczna Szkoła Podstawowa we Wrzeszczewicach, Wrzeszczewice 14, 98-100 Łask;gm. Łask;łaski;łódzkie;520;686;686;0;272;248;248;0;0;1;0;0;0;0;0;0;0;248;0;0;248;3;1;2;0;245;3;1;0;1;0;0;1;0;0;0;0;3;10;7;0;0;0;0;2;0;0;1;0;10;49;19;12;10;0;0;0;0;1;3;4;49;175;60;36;5;1;23;35;1;3;1;10;175;3;2;0;0;0;0;1;0;0;0;3;5;4;1;0;0;0;0;0;0;0;0;5
100302;16;wieś;stały;Szkoła Podstawowa w Wiewiórczynie, Wiewiórczyn ul. Szkolna 1, 98-100 Łask;gm. Łask;łaski;łódzkie;890;1154;1154;0;412;478;478;0;0;1;0;0;0;0;0;0;0;478;0;0;478;6;4;2;0;472;16;1;9;5;0;0;0;0;0;0;1;16;31;19;2;0;3;3;0;1;1;1;1;31;130;62;9;40;1;2;1;1;1;1;12;130;278;89;73;6;8;13;76;1;3;7;2;278;9;3;4;1;0;0;1;0;0;0;9;8;7;0;0;0;0;0;0;1;0;0;8
100302;17;wieś;stały;Szkoła Podstawowa w Wiewiórczynie, Wiewiórczyn ul. Szkolna 1, 98-100 Łask;gm. Łask;łaski;łódzkie;950;1235;1235;0;473;477;477;0;0;1;0;0;0;0;0;0;0;477;0;0;477;11;5;6;0;466;27;8;2;5;2;0;5;1;0;4;0;27;33;16;2;1;2;0;4;1;0;7;0;33;148;71;12;51;0;3;5;2;2;0;2;148;239;91;60;18;4;20;37;1;5;0;3;239;6;4;2;0;0;0;0;0;0;0;6;13;10;1;1;0;0;0;0;0;1;0;13
100302;18;miasto;zakład leczniczy;Centrum Dializa Sp. z o. o. Szpital w Łasku, ul. Warszawska 62A, 98-100 Łask;gm. Łask;łaski;łódzkie;160;99;99;0;119;41;41;0;0;1;0;0;0;0;0;0;0;41;0;0;41;4;2;2;0;37;4;1;0;1;0;0;1;0;0;1;0;4;3;1;0;0;0;1;0;0;0;1;0;3;10;7;0;2;0;0;0;0;0;0;1;10;18;11;2;0;0;0;3;0;1;1;0;18;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
100303;1;wieś;stały;Zespół Szkół Ogólnokształcących Nr 1 w Sędziejowicach, Powstańców 1863 roku 6, 98-160 Sędziejowice;gm. Sędziejowice;łaski;łódzkie;720;950;950;0;305;415;415;0;0;4;0;0;0;0;0;0;0;415;0;0;415;1;1;0;0;414;22;5;2;4;0;0;4;2;0;3;2;22;8;4;0;0;1;1;0;1;0;0;1;8;112;63;13;25;4;0;2;0;1;2;2;112;251;91;60;8;5;18;49;0;1;1;18;251;8;6;1;0;0;1;0;0;0;0;8;13;5;2;2;2;1;0;1;0;0;0;13
100303;2;wieś;stały;Świetlica Wiejska w Osinach, Osiny 17A, 98-160 Sędziejowice;gm. Sędziejowice;łaski;łódzkie;320;423;423;0;159;161;161;0;0;2;0;0;0;0;0;0;0;161;0;0;161;0;0;0;0;161;2;0;0;1;0;0;0;0;0;0;1;2;7;3;1;0;0;0;1;0;1;1;0;7;30;16;5;4;1;1;0;0;1;1;1;30;116;35;27;7;0;13;30;0;0;1;3;116;3;0;2;0;1;0;0;0;0;0;3;3;2;1;0;0;0;0;0;0;0;0;3
100303;3;wieś;stały;Zespół Szkół w Marzeninie, Marzenin Łaska 7, 98-160 Sędziejowice;gm. Sędziejowice;łaski;łódzkie;952;1244;1244;0;396;556;556;0;0;0;0;0;0;0;0;0;0;556;0;0;556;5;3;2;0;551;27;10;3;3;1;0;4;2;1;0;3;27;27;18;3;1;1;0;0;2;0;1;1;27;128;46;28;42;2;0;1;0;2;4;3;128;347;106;55;7;4;31;134;1;0;7;2;347;11;5;3;1;0;1;1;0;0;0;11;11;4;3;0;2;1;0;0;0;0;1;11
100303;4;wieś;stały;Remiza OSP w Pruszkowie, Pruszków Główna 16, 98-160 Sędziejowice;gm. Sędziejowice;łaski;łódzkie;440;580;580;0;232;208;208;0;0;1;0;0;0;0;0;0;0;208;0;0;208;1;1;0;0;207;9;5;0;0;1;0;2;0;0;0;1;9;4;3;0;0;0;1;0;0;0;0;0;4;45;19;6;14;0;1;0;0;0;0;5;45;140;42;29;2;0;28;35;0;0;1;3;140;2;2;0;0;0;0;0;0;0;0;2;7;2;2;0;2;1;0;0;0;0;0;7
100303;5;wieś;stały;Remiza OSP w Grabi, Grabia 23, 98-160 Sędziejowice;gm. Sędziejowice;łaski;łódzkie;290;378;378;0;132;158;158;0;0;0;0;0;0;0;0;0;0;158;0;0;158;1;1;0;0;157;5;0;0;1;2;0;1;0;0;1;0;5;4;3;1;0;0;0;0;0;0;0;0;4;20;11;6;2;0;0;0;0;1;0;0;20;124;54;28;1;0;3;35;0;0;0;3;124;1;1;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;1;0;0;3
100303;6;wieś;stały;Remiza OSP w Grabnie, Grabno 2, 98-160 Sędziejowice;gm. Sędziejowice;łaski;łódzkie;608;802;802;0;240;368;368;0;0;6;0;0;0;0;0;0;0;368;0;0;368;4;2;2;0;364;17;5;1;2;1;0;2;1;2;0;3;17;17;8;4;1;3;0;0;0;0;1;0;17;98;53;14;16;2;6;0;1;0;1;5;98;223;73;69;5;2;11;54;0;0;1;8;223;4;2;1;0;0;0;0;0;0;1;4;5;2;0;0;0;1;0;0;1;1;0;5
100303;7;wieś;stały;Gminny Ośrodek Kultury w Sędziejowicach, Wieluńska 7, 98-160 Sędziejowice;gm. Sędziejowice;łaski;łódzkie;659;857;857;0;324;335;335;0;0;0;0;0;0;0;0;0;0;335;0;0;335;2;1;1;0;333;18;5;1;2;3;1;2;1;0;0;3;18;7;4;2;0;0;0;0;0;1;0;0;7;71;34;14;16;0;0;0;1;0;1;5;71;219;57;41;7;4;21;74;0;1;1;13;219;5;4;1;0;0;0;0;0;0;0;5;13;9;0;0;0;2;0;0;1;1;0;13
100304;1;wieś;stały;Gminny Ośrodek Kultury w Widawie, Mickiewicza 3, 98-170 Widawa;gm. Widawa;łaski;łódzkie;960;1257;1257;0;479;481;481;0;1;2;0;0;0;0;0;0;0;481;0;0;481;3;1;2;0;478;20;7;1;3;3;0;1;0;0;1;4;20;11;7;1;0;0;1;0;0;0;0;2;11;52;20;7;18;0;3;1;0;0;1;2;52;366;119;106;2;9;45;68;2;2;1;12;366;11;5;1;4;0;1;0;0;0;0;11;18;16;1;0;1;0;0;0;0;0;0;18
100304;2;wieś;stały;Budynek byłej Szkoły Podstawowej, Brzyków 24, 98-170 Widawa;gm. Widawa;łaski;łódzkie;590;768;768;0;287;303;303;0;0;1;0;0;0;0;0;0;0;303;0;0;303;5;4;1;0;298;9;1;2;0;1;0;4;0;0;0;1;9;9;4;3;1;0;1;0;0;0;0;0;9;80;28;32;9;1;0;1;0;1;0;8;80;188;60;80;4;4;7;22;0;0;1;10;188;6;3;1;0;1;1;0;0;0;0;6;6;5;0;1;0;0;0;0;0;0;0;6
100304;3;wieś;stały;Szkoła Podstawowa, Chociw 191, 98-170 Widawa;gm. Widawa;łaski;łódzkie;850;1115;1115;0;346;504;504;0;1;0;0;0;0;0;0;0;0;504;0;0;504;3;1;2;0;501;16;3;1;1;0;0;2;3;0;0;6;16;12;7;2;1;1;0;0;0;1;0;0;12;116;60;10;33;2;1;2;3;1;0;4;116;334;127;107;11;7;34;37;0;2;3;6;334;8;2;1;2;2;1;0;0;0;0;8;15;6;0;0;2;1;2;0;1;3;0;15
100304;4;wieś;stały;Budynek wiejski, Zborów 18, 98-170 Widawa;gm. Widawa;łaski;łódzkie;560;732;732;0;277;283;283;0;0;1;0;0;0;0;0;0;0;283;0;0;283;8;5;3;0;275;3;1;0;0;0;0;1;1;0;0;0;3;15;10;1;0;1;1;1;0;1;0;0;15;41;23;6;8;0;3;0;0;0;0;1;41;207;66;54;1;4;19;52;1;2;2;6;207;3;3;0;0;0;0;0;0;0;0;3;6;2;2;0;0;2;0;0;0;0;0;6
100304;5;wieś;stały;Szkoła Podstawowa-filia Szkoły Podstawowej w Chociwiu im. Jana Pawła II, Ochle 2A, 98-170 Widawa;gm. Widawa;łaski;łódzkie;342;449;449;0;160;182;182;0;0;0;0;0;0;0;0;0;0;182;0;0;182;3;3;0;0;179;3;0;2;1;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;1;26;15;3;7;0;0;0;0;0;0;1;26;141;42;56;2;5;8;24;0;0;1;3;141;2;2;0;0;0;0;0;0;0;0;2;6;0;3;0;1;0;1;0;0;1;0;6
100304;6;wieś;stały;Społeczna Szkoła Podstawowa, Restarzew Cmentarny 11, 98-170 Widawa;gm. Widawa;łaski;łódzkie;438;581;581;0;221;217;217;0;0;4;0;0;0;0;0;0;0;217;0;0;217;5;4;1;0;212;7;2;2;2;0;0;0;0;0;0;1;7;7;2;3;0;0;1;0;0;0;1;0;7;19;11;1;3;1;0;1;0;1;0;1;19;163;58;57;4;3;13;18;1;1;0;8;163;5;3;2;0;0;0;0;0;0;0;5;11;2;5;1;1;1;0;0;1;0;0;11
100304;7;wieś;stały;Zespół Szkół w Widawie, Wieluńska 17, 98-170 Widawa;gm. Widawa;łaski;łódzkie;1037;1363;1363;0;425;612;612;0;2;5;0;0;0;0;0;0;0;612;0;0;612;2;0;2;0;610;38;13;4;7;2;3;5;2;0;1;1;38;43;28;2;3;1;3;1;1;2;1;1;43;150;65;9;54;4;1;3;2;2;2;8;150;342;138;102;2;3;34;53;0;1;2;7;342;9;4;2;2;0;1;0;0;0;0;9;28;10;4;0;4;2;5;0;1;1;1;28
100305;1;wieś;stały;Urząd Gminy w Wodzieradach, Wodzierady 24, 98-105 Wodzierady;gm. Wodzierady;łaski;łódzkie;1210;1593;1593;0;486;724;724;0;0;8;0;0;0;0;0;0;0;724;0;0;724;9;9;0;0;715;21;7;1;4;2;1;4;0;0;2;0;21;46;20;5;4;5;2;3;0;2;3;2;46;246;102;19;89;5;9;3;3;2;1;13;246;365;150;76;7;4;80;32;0;3;2;11;365;19;12;4;1;0;0;1;0;1;0;19;18;7;1;3;2;2;1;1;0;1;0;18
100305;2;wieś;stały;Zespół Szkół w Kwiatkowicach, Kwiatkowice Szkolna 17A, 98-105 Wodzierady;gm. Wodzierady;łaski;łódzkie;910;1201;1201;0;400;510;510;0;1;7;0;0;0;0;0;0;0;510;0;0;510;11;6;5;0;499;15;4;0;3;1;2;1;2;0;0;2;15;23;16;1;1;4;0;0;0;1;0;0;23;157;55;25;57;1;0;2;1;2;1;13;157;274;96;84;4;2;43;37;0;3;1;4;274;7;1;3;1;1;1;0;0;0;0;7;23;7;3;1;5;1;2;0;1;1;2;23
100401;1;miasto;stały;Przedsiębiorstwo Gospodarki Komunalnej i Mieszkaniowej Sp. z o. o., ul. Tumska 2, 99-100 Łęczyca;m. Łęczyca;łęczycki;łódzkie;510;667;667;0;162;348;348;0;1;1;0;0;0;0;0;0;0;348;0;0;348;4;2;2;0;344;10;3;2;0;0;1;1;1;0;2;0;10;22;15;2;0;2;1;0;0;1;0;1;22;159;78;16;53;1;2;3;2;1;2;1;159;129;52;68;1;1;2;3;0;1;1;0;129;11;8;1;0;0;0;1;0;0;1;11;13;3;3;0;0;1;1;0;0;5;0;13
100401;2;miasto;stały;Szkoła Podstawowa Nr 4, ul. Ozorkowskie Przedmieście 6C, 99-100 Łęczyca;m. Łęczyca;łęczycki;łódzkie;1109;1449;1449;0;504;605;605;0;0;6;0;0;0;0;0;0;0;605;0;0;605;7;4;3;0;598;19;8;3;1;2;0;2;0;0;1;2;19;42;15;5;3;3;2;4;2;2;4;2;42;302;144;21;119;1;3;4;1;5;1;3;302;195;60;98;10;3;5;13;1;1;4;0;195;17;10;3;2;0;2;0;0;0;0;17;23;11;3;1;3;1;0;1;1;2;0;23
100401;3;miasto;stały;Urząd Miejski, ul. Konopnickiej 14, 99-100 Łęczyca;m. Łęczyca;łęczycki;łódzkie;1157;1514;1514;0;635;522;522;0;0;0;0;0;0;0;0;0;0;522;0;0;522;5;2;3;0;517;23;6;7;3;1;1;3;1;1;0;0;23;32;23;2;0;3;0;2;1;0;1;0;32;238;134;24;61;4;4;2;4;2;2;1;238;201;43;125;11;1;5;10;2;0;3;1;201;12;8;3;1;0;0;0;0;0;0;12;11;2;2;0;0;1;2;1;1;0;2;11
100401;4;miasto;stały;"Stowarzyszenie Abstynentów i Rodzin Abstynenckich Klubu "" Przebudzenie "", ul. Belwederska 38, 99-100 Łęczyca";m. Łęczyca;łęczycki;łódzkie;558;701;701;0;227;331;331;0;1;0;0;0;0;0;0;0;0;331;0;0;331;2;2;0;0;329;16;3;1;2;2;0;4;3;0;0;1;16;21;10;1;2;1;2;0;0;3;0;2;21;148;98;10;30;2;3;1;1;2;1;0;148;128;34;77;4;2;6;2;0;1;1;1;128;7;4;2;0;0;0;1;0;0;0;7;9;4;1;0;1;0;0;1;0;2;0;9
100401;5;miasto;stały;Przedszkole Nr 4, ul. Bitwy nad Bzurą 26A, 99-100 Łęczyca;m. Łęczyca;łęczycki;łódzkie;1122;1458;1458;0;386;736;736;0;2;2;0;0;0;0;0;0;0;736;0;0;736;1;1;0;0;735;13;4;0;3;0;0;1;2;0;2;1;13;38;18;3;3;2;5;1;0;1;2;3;38;335;184;37;85;2;6;3;4;0;3;11;335;307;87;153;23;3;15;14;4;3;2;3;307;20;14;2;1;1;1;0;0;1;0;20;22;9;2;1;1;0;1;1;1;3;3;22
100401;6;miasto;stały;Szkoła Podstawowa Nr 3, ul. Zachodnia 23, 99-100 Łęczyca;m. Łęczyca;łęczycki;łódzkie;1230;1590;1590;0;496;734;734;0;1;1;0;0;0;0;0;0;0;734;0;0;734;10;9;1;0;724;40;14;3;6;5;1;6;2;0;3;0;40;46;28;2;4;6;2;0;0;2;2;0;46;372;206;29;115;2;2;2;5;6;1;4;372;231;63;132;16;3;7;7;0;2;1;0;231;12;8;3;0;1;0;0;0;0;0;12;23;10;1;1;3;0;0;0;5;2;1;23
100401;7;miasto;stały;Liceum Ogólnokształcące, ul. Konopnickiej 13, 99-100 Łęczyca;m. Łęczyca;łęczycki;łódzkie;1137;1492;1492;0;505;632;632;0;1;0;0;0;0;0;0;0;0;632;0;0;632;5;1;4;0;627;25;9;3;5;1;1;2;3;0;0;1;25;32;16;1;1;2;4;2;1;0;2;3;32;291;169;35;68;2;1;6;1;3;4;2;291;253;66;151;15;3;7;4;0;1;5;1;253;15;13;2;0;0;0;0;0;0;0;15;11;5;2;0;1;0;0;2;0;1;0;11
100401;8;miasto;stały;Bursa Szkolna, ul. Kaliska 13, 99-100 Łęczyca;m. Łęczyca;łęczycki;łódzkie;1250;1626;1626;0;573;677;677;0;0;0;0;0;0;0;0;0;0;677;0;0;677;7;5;2;0;670;41;19;0;2;5;2;10;0;1;1;1;41;32;19;0;3;2;1;3;1;0;1;2;32;303;155;33;88;4;6;3;4;4;1;5;303;237;55;137;22;3;5;9;0;2;3;1;237;19;10;4;2;0;2;1;0;0;0;19;38;19;3;3;5;1;3;2;0;1;1;38
